city,osm_id,type,amenity_type,name,lat,lon,address,phone,website,opening_hours,wheelchair,scraped_at
Sousse,13098766003,node,pharmacy,,35.841795,10.6008951,,,,,,2026-02-15T13:30:58.713241
Sousse,13098766004,node,pharmacy,,35.8454632,10.6064916,,,,,,2026-02-15T13:30:58.713241
Sousse,13098766101,node,cafe,Latino,35.8369531,10.602752,,,,Mo-Su 08:00-00:00,,2026-02-15T13:30:58.713241
Sousse,13098766102,node,pharmacy,Pharmacie de nuit,35.8407861,10.5989254,,,,,,2026-02-15T13:30:58.713241
Sousse,13098766103,node,post_office,Bureau de poste khezama ouest,35.842005,10.6058083,,,,,,2026-02-15T13:30:58.713241
Sousse,13098766104,node,bank,Banque Zitouna Sahloul,35.8412963,10.5979566,شارع الزعيم ياسر عرفات,,,,,2026-02-15T13:30:58.713241
Sousse,13098766403,node,pharmacy,,35.8331621,10.6198789,20 مارس 1956,,,,,2026-02-15T13:30:58.713241
Sousse,13098766501,node,fast_food,Kaftouj,35.8433387,10.6027295,نهج الإمام البخاري,,https://www.youtube.com/watch?v=hF5M3Y1Cr0M,Mo-Su 09:00-00:00,,2026-02-15T13:30:58.713241
Sousse,13098766701,node,bank,Banque Zitouna,35.8473235,10.6105,الطريق الوطنية تونس - رأس جدير,,https://www.banquezitouna.com/fr,,,2026-02-15T13:30:58.713241
Sousse,13098766702,node,townhall,الدائرة البلدية سوسة جوهرة,35.8400087,10.5976335,شارع الزعيم ياسر عرفات,,,,,2026-02-15T13:30:58.713241
Sousse,13098766801,node,pharmacy,Pharmacie de nuit,35.8472389,10.6106755,الطريق الوطنية تونس - رأس جدير,,,,,2026-02-15T13:30:58.713241
Sousse,13098766901,node,cafe,Cafe Charfeddine,35.8435863,10.6035128,نهج الإمام البخاري,,,,,2026-02-15T13:30:58.713241
Sousse,13098767101,node,school,Taki Academy Sahloul,35.8360231,10.6028547,شارع المنجي قريرة,73832000,,,,2026-02-15T13:30:58.713241
Sousse,13098767401,node,restaurant,Bruschetta Restaurant,35.8415364,10.5984069,شارع الزعيم ياسر عرفات,,,,,2026-02-15T13:30:58.713241
Sousse,13286917501,node,restaurant,Restaurant l'Escargot,35.8394297,10.63061,,,https://www.restolescargot.com/contact,,,2026-02-15T13:30:58.713241
Sousse,13286923401,node,restaurant,Restaurant l'Escargot,35.8393134,10.6308831,,,https://www.restolescargot.com,,,2026-02-15T13:30:58.713241
Sousse,27922175,way,parking,,35.8242021,10.6105043,,,,,,2026-02-15T13:30:58.713241
Sousse,27922183,way,parking,,35.8243427,10.6146753,,,,,,2026-02-15T13:30:58.713241
Sousse,27944380,way,school,Lycée de garçons de Sousse,35.8286608,10.6373656,,,,,,2026-02-15T13:30:58.713241
Sousse,27944494,way,parking,,35.7926026,10.6718836,,,,,,2026-02-15T13:30:58.713241
Sousse,27944514,way,exhibition_centre,Foire International de Sousse,35.7934916,10.6708721,,,,,,2026-02-15T13:30:58.713241
Sousse,27944546,way,parking,,35.7980899,10.6291061,,,,,,2026-02-15T13:30:58.713241
Sousse,27944744,way,parking,,35.8357015,10.5889518,,,,,,2026-02-15T13:30:58.713241
Sousse,27944768,way,hospital,المستشفى الجامعي بسهلول,35.837203,10.5903678,Route de la Ceinture,+216 73 241 411,,,yes,2026-02-15T13:30:58.713241
Sousse,28241431,way,place_of_worship,Sahloul,35.8359913,10.5960865,Boulevard du leader Yasser Arafat,,,,,2026-02-15T13:30:58.713241
Sousse,96061987,way,parking,,35.828214,10.637561,,,,,,2026-02-15T13:30:58.713241
Sousse,96062007,way,fuel,عجيل,35.8229084,10.6405402,,,,,,2026-02-15T13:30:58.713241
Sousse,96062012,way,parking,,35.8250988,10.6418132,,,,,,2026-02-15T13:30:58.713241
Sousse,96062058,way,parking,,35.8262507,10.6402779,,,,,,2026-02-15T13:30:58.713241
Sousse,96062062,way,parking,,35.8248948,10.6401484,,,,,,2026-02-15T13:30:58.713241
Sousse,101808981,way,university,Université de Sousse,35.8376208,10.6071445,,,,,,2026-02-15T13:30:58.713241
Sousse,104215056,way,school,École Primaire Khezama Est,35.8468256,10.6155277,,,,,,2026-02-15T13:30:58.713241
Sousse,104215058,way,clinic,Hôpital Khezama Est-Clinique CNSS,35.847246,10.6150386,,,,,,2026-02-15T13:30:58.713241
Sousse,104215062,way,place_of_worship,Mosquée El Ghazeli,35.8464711,10.6160257,,,,,,2026-02-15T13:30:58.713241
Sousse,104215063,way,marketplace,Marché Local Khezama,35.8457122,10.6162494,,,,Mo-Su 08:00-17:00,,2026-02-15T13:30:58.713241
Sousse,104215067,way,public_bath,Hamam Traditionnel,35.8459604,10.6151745,,,,,,2026-02-15T13:30:58.713241
Sousse,104215071,way,police,Poste de police khezama,35.8465542,10.6175777,,,,,,2026-02-15T13:30:58.713241
Sousse,104217117,way,food_court,Galleria,35.8529081,10.6164497,,,,24/7,,2026-02-15T13:30:58.713241
Sousse,104217125,way,food_court,Casa Del Gelato,35.8533968,10.6163176,,,,,,2026-02-15T13:30:58.713241
Sousse,104314925,way,parking,,35.8352193,10.6300175,,,,,,2026-02-15T13:30:58.713241
Sousse,104314934,way,parking,,35.8307717,10.638386,,,,,,2026-02-15T13:30:58.713241
Sousse,104314960,way,parking,,35.8349574,10.6309806,,,,,,2026-02-15T13:30:58.713241
Sousse,104314973,way,parking,,35.8331898,10.6363461,,,,,,2026-02-15T13:30:58.713241
Sousse,104314983,way,parking,,35.8323146,10.6364636,,,,,,2026-02-15T13:30:58.713241
Sousse,105646537,way,cafe,Garanemsa,35.8493894,10.6174634,Boulevard du 14 Janvier 2011,+216 29 507 564,,,,2026-02-15T13:30:58.713241
Sousse,106784571,way,parking,,35.8449672,10.6223986,,,,,,2026-02-15T13:30:58.713241
Sousse,106784603,way,parking,,35.8452794,10.6222255,,,,,,2026-02-15T13:30:58.713241
Sousse,106784614,way,parking,,35.847116,10.6208679,,,,,,2026-02-15T13:30:58.713241
Sousse,106784627,way,parking,,35.8505467,10.6196882,,,,,,2026-02-15T13:30:58.713241
Sousse,106784786,way,parking,,35.8496649,10.6185289,,,,,,2026-02-15T13:30:58.714260
Sousse,106784809,way,parking,,35.8482488,10.6222867,,,,,,2026-02-15T13:30:58.714260
Sousse,106784820,way,parking,,35.8511686,10.6196569,,,,,,2026-02-15T13:30:58.714260
Sousse,106798075,way,police,,35.8105166,10.6306921,,,,,,2026-02-15T13:30:58.714260
Sousse,106798090,way,marketplace,Souk Lahad,35.8122248,10.6307677,,,,,,2026-02-15T13:30:58.714260
Sousse,106798107,way,fuel,عجيل,35.8315066,10.6332222,,,,,,2026-02-15T13:30:58.714260
Sousse,106916816,way,fuel,ستار اويل,35.8313128,10.6336739,,,,,,2026-02-15T13:30:58.714260
Sousse,108265686,way,cafe,Ela Center,35.8600507,10.6134541,,,,,,2026-02-15T13:30:58.714260
Sousse,108889242,way,bank,بنك الأمان,35.8592058,10.6141899,,,,,,2026-02-15T13:30:58.714260
Sousse,109273642,way,parking,,35.8358016,10.5863132,,,,,,2026-02-15T13:30:58.714260
Sousse,109273645,way,parking,,35.8344559,10.590037,,,,,,2026-02-15T13:30:58.714260
Sousse,109887459,way,veterinary,Clinique Vétérinaire Mzabi,35.8311596,10.6321633,,+216 73 227 634,,,,2026-02-15T13:30:58.714260
Sousse,109887460,way,college,كلية شارل نيكول,35.8300684,10.6345099,نهج الأخت جوزفين,,,,,2026-02-15T13:30:58.714260
Sousse,109935290,way,bank,Banque de l'Habitat,35.8512742,10.6165054,,,,,,2026-02-15T13:30:58.714260
Sousse,110447004,way,post_office,مكتب بريد سوسة,35.8292103,10.6386268,,,,,,2026-02-15T13:30:58.714260
Sousse,110447022,way,school,Lycée tahar sfar (de jeunes filles),35.830065,10.631368,,,,,,2026-02-15T13:30:58.714260
Sousse,110564950,way,parking,,35.8168382,10.6388817,,,,,,2026-02-15T13:30:58.714260
Sousse,110751247,way,parking,,35.8395611,10.6224316,,,,,,2026-02-15T13:30:58.714260
Sousse,110751279,way,parking,Parking Sidi Dhaher,35.8209489,10.6355331,,,,,,2026-02-15T13:30:58.714260
Sousse,111316858,way,parking,,35.8549947,10.6168222,,,,,,2026-02-15T13:30:58.714260
Sousse,112503063,way,fuel,,35.84375,10.5948914,,,,,,2026-02-15T13:30:58.714260
Sousse,112503069,way,parking,,35.8547151,10.6148839,,,,,,2026-02-15T13:30:58.714260
Sousse,113183569,way,parking,,35.8588513,10.5994762,,,,,,2026-02-15T13:30:58.714260
Sousse,113183600,way,parking,,35.8547796,10.6024528,,,,,,2026-02-15T13:30:58.714260
Sousse,113460106,way,parking,,35.8504633,10.6152661,,,,,,2026-02-15T13:30:58.714260
Sousse,113460116,way,bank,الاتحاد البنكي للتجارة والصناعة,35.85015,10.607009,,,,,,2026-02-15T13:30:58.714260
Sousse,113460123,way,bank,banque de Tunisie,35.8503361,10.6077664,,,,,,2026-02-15T13:30:58.714260
Sousse,114727684,way,place_of_worship,,35.8066669,10.6512861,,,,,,2026-02-15T13:30:58.714260
Sousse,114866525,way,bank,بنك الأمان,35.8036051,10.6128367,,,,,,2026-02-15T13:30:58.714260
Sousse,115884338,way,parking,,35.820151,10.591981,,,,,,2026-02-15T13:30:58.714260
Sousse,116387945,way,parking,,35.81956,10.627353,,,,,,2026-02-15T13:30:58.714260
Sousse,117284894,way,place_of_worship,Mosquée Hamza,35.853922,10.6003886,,,,,,2026-02-15T13:30:58.714260
Sousse,119835827,way,cafe,Victoria,35.8504293,10.6063639,,,,"PH,Mo-Su 08:00-24:00",,2026-02-15T13:30:58.714260
Sousse,121559435,way,bank,Attiyari,35.8089801,10.6084944,,,,,,2026-02-15T13:30:58.714260
Sousse,124426952,way,parking,,35.8211472,10.5921681,,,,,,2026-02-15T13:30:58.714260
Sousse,124426983,way,parking,,35.8197362,10.5935872,,,,,,2026-02-15T13:30:58.714260
Sousse,124426996,way,parking,,35.819925,10.5928214,,,,,,2026-02-15T13:30:58.714260
Sousse,124879317,way,college,,35.8315573,10.630858,,,,,,2026-02-15T13:30:58.714260
Sousse,124879323,way,bus_station,,35.832886,10.6311628,,,,,,2026-02-15T13:30:58.714260
Sousse,124879336,way,post_office,,35.8368062,10.6307987,,,,,,2026-02-15T13:30:58.714260
Sousse,124880733,way,pharmacy,,35.8171897,10.6178497,,,,,,2026-02-15T13:30:58.714260
Sousse,124988728,way,bus_station,,35.8053688,10.6115892,,,,,,2026-02-15T13:30:58.714260
Sousse,125514316,way,clinic,Clinique El Yosr,35.8330814,10.6283798,Rue Haroun Errachid,+216 73 200 700,https://www.clinique-elyosr.com/clinique.html,,,2026-02-15T13:30:58.714260
Sousse,126251284,way,bus_station,,35.8069664,10.6477937,,,,,,2026-02-15T13:30:58.714260
Sousse,126992312,way,fast_food,La Cabane,35.8481814,10.6114451,,,,24/7 12:00-05:00,,2026-02-15T13:30:58.714260
Sousse,128081185,way,cafe,Yachting,35.8404306,10.5973257,,,,,,2026-02-15T13:30:58.714260
Sousse,128081186,way,courthouse,Tribunal de 1ère Instance Sousse 2,35.8402785,10.5971095,,,,,,2026-02-15T13:30:58.714260
Sousse,131317312,way,fast_food,Beckers Pizza,35.8509096,10.6155468,,,,,,2026-02-15T13:30:58.714260
Sousse,132046059,way,bank,,35.8456743,10.6197133,,,,,,2026-02-15T13:30:58.714260
Sousse,135690583,way,cafe,Toscana,35.8341939,10.5929343,Boulevard du Leader Yasser Arafat,+216 98 563 435,,,,2026-02-15T13:30:58.714260
Sousse,141106273,way,place_of_worship,,35.7895495,10.6268559,,,,,,2026-02-15T13:30:58.714260
Sousse,141257765,way,restaurant,Les trois Coupoles,35.838087,10.6236211,,,,,,2026-02-15T13:30:58.714260
Sousse,141257783,way,restaurant,Unastoria,35.8424439,10.6263019,,,,,,2026-02-15T13:30:58.714260
Sousse,141257787,way,place_of_worship,,35.8426591,10.6180774,,,,,,2026-02-15T13:30:58.714260
Sousse,141645836,way,bank,BIAT,35.7987961,10.6609513,,,,,,2026-02-15T13:30:58.714260
Sousse,141645838,way,bank,بنك الأمان,35.7960779,10.6638599,,,,,,2026-02-15T13:30:58.714260
Sousse,162896305,way,bank,الاتحاد الدولي للبنوك,35.8480125,10.6094536,,,,,,2026-02-15T13:30:58.714260
Sousse,166173535,way,arts_centre,بيت الثقافة,35.8287001,10.6342255,,,,,,2026-02-15T13:30:58.714260
Sousse,166173537,way,parking,,35.8291161,10.6343033,,,,,,2026-02-15T13:30:58.714260
Sousse,172154045,way,community_centre,L'Opéra,35.8351429,10.6275868,Avenue Léopold Senghor,,,,,2026-02-15T13:30:58.714260
Sousse,198483648,way,vehicle_inspection,,35.7866395,10.6615373,,,,,,2026-02-15T13:30:58.714260
Sousse,203008351,way,hospital,Maternité Farhat Hached,35.8295917,10.626108,,,,,,2026-02-15T13:30:58.714260
Sousse,203055339,way,hospital,Hôpital Farhat hached;Service des Urgences Farhat hached,35.8300096,10.6288344,Avenue Ibn Jazzar,+216 73 222 293,,,,2026-02-15T13:30:58.714260
Sousse,203778503,way,fast_food,Barbaros,35.8443897,10.6044355,Hassen Ben Said,,,,,2026-02-15T13:30:58.714260
Sousse,204003071,way,bank,التجاري بنك,35.8377662,10.5961402,Boulevard du leader Yasser Arafat,+216 73 820 888,,,,2026-02-15T13:30:58.714260
Sousse,204003073,way,bank,,35.8370151,10.5964468,,,,,,2026-02-15T13:30:58.714260
Sousse,205079772,way,place_of_worship,Mosquée Fatima Ez-Zahra,35.8424714,10.5879611,,,,,,2026-02-15T13:30:58.714260
Sousse,208113557,way,bank,Attijari,35.8515419,10.6154451,,,,,,2026-02-15T13:30:58.714260
Sousse,208113564,way,fast_food,Farmer's burger,35.8515878,10.6155183,,,,,yes,2026-02-15T13:30:58.714260
Sousse,209807189,way,bank,التجاري بنك,35.8582034,10.5993439,,,,,,2026-02-15T13:30:58.714260
Sousse,209807190,way,bank,الاتحاد البنكي للتجارة والصناعة,35.8571093,10.6000486,,,,,,2026-02-15T13:30:58.714260
Sousse,219153418,way,restaurant,Le Regal,35.8411178,10.6280023,,,,,,2026-02-15T13:30:58.714260
Sousse,223655246,way,place_of_worship,Mosquée Essabr,35.8431088,10.5982105,,,,,,2026-02-15T13:30:58.714260
Sousse,243566023,way,college,Académie Militaire,35.8234686,10.6323067,شارع الرائد البجاوي,,,,,2026-02-15T13:30:58.714260
Sousse,252745965,way,clinic,مصحة الزياتين,35.8549098,10.6144388,Boulevard du 14 Janvier,+216 73 242 711,https://www.cliniquelesoliviers.net/,,,2026-02-15T13:30:58.714260
Sousse,252746147,way,parking_space,,35.845119,10.6199408,,,,,,2026-02-15T13:30:58.714260
Sousse,255679384,way,fuel,طوطال,35.7959178,10.6370072,,,,,,2026-02-15T13:30:58.714260
Sousse,257749273,way,cafe,Café Rezgui,35.8475751,10.6100746,,,,,,2026-02-15T13:30:58.714260
Sousse,257749274,way,cafe,Café Chelli,35.8481577,10.6101563,,,,,,2026-02-15T13:30:58.714260
Sousse,258178443,way,community_centre,Maison de Jeunes de Sousse,35.8407026,10.6237218,,,,,,2026-02-15T13:30:58.714260
Sousse,258178445,way,townhall,بلدية سوسة,35.8478871,10.6109786,,,,,,2026-02-15T13:30:58.714260
Sousse,258199904,way,university,Institut Supérieur de L'informatique et des Techniques de Communications,35.8578138,10.5990521,,,,,,2026-02-15T13:30:58.714260
Sousse,258199906,way,college,Collège Sahloul,35.8489639,10.5945388,,,,,,2026-02-15T13:30:58.714260
Sousse,258200597,way,college,Lycée Hammam Sousse 2,35.8465356,10.5891949,,,,,,2026-02-15T13:30:58.714260
Sousse,258578656,way,cafe,Café Majestic,35.8482305,10.6100699,,,,,,2026-02-15T13:30:58.714260
Sousse,258578658,way,pharmacy,Pharmacie Ibn Jazia,35.8484038,10.6107054,,,,,,2026-02-15T13:30:58.714260
Sousse,258578663,way,fast_food,شمولة,35.8485364,10.6109287,,,,,,2026-02-15T13:30:58.714260
Sousse,258578665,way,cafe,Café ennakhil,35.848883,10.6114337,,,,,,2026-02-15T13:30:58.714260
Sousse,258578666,way,cafe,Point Chaud,35.8482389,10.6104688,,,,,,2026-02-15T13:30:58.714260
Sousse,258578667,way,cafe,Café Brodway,35.8514999,10.6153821,,,,,,2026-02-15T13:30:58.714260
Sousse,258578669,way,fast_food,,35.8489461,10.6115498,,,,,,2026-02-15T13:30:58.714260
Sousse,258580281,way,fast_food,,35.8489897,10.612177,,,,,,2026-02-15T13:30:58.714260
Sousse,258679425,way,cafe,Jet Set,35.8416363,10.6010596,Avenue Khalifa El Karoui,+21652260434,,,,2026-02-15T13:30:58.714260
Sousse,258679426,way,cafe,Central Perk,35.8422829,10.6015769,,,,,,2026-02-15T13:30:58.714260
Sousse,259263495,way,police,Dr rim saadaoui,35.8487559,10.6095286,,,,,,2026-02-15T13:30:58.714260
Sousse,267583088,way,parking,,35.8583036,10.6002198,,,,,,2026-02-15T13:30:58.714260
Sousse,310305881,way,childcare,"Jardin d'enfants ""Le Poète""",35.8178083,10.6360552,,,,,,2026-02-15T13:30:58.714260
Sousse,320354265,way,theatre,Casino Caraibe,35.8440162,10.6239707,,,,,,2026-02-15T13:30:58.714260
Sousse,320354274,way,parking,,35.8445283,10.6235154,,,,,,2026-02-15T13:30:58.714260
Sousse,320354278,way,parking,,35.8438688,10.623055,,,,,,2026-02-15T13:30:58.714260
Sousse,320354281,way,parking,,35.8440103,10.6245946,,,,,,2026-02-15T13:30:58.714260
Sousse,320354282,way,parking,,35.8460362,10.625756,,,,,,2026-02-15T13:30:58.714260
Sousse,320385919,way,parking,,35.8440699,10.6224281,,,,,,2026-02-15T13:30:58.714260
Sousse,371774826,way,school,ابن رشد,35.8042906,10.5894582,,,,,,2026-02-15T13:30:58.714260
Sousse,375863433,way,bar,,35.8629819,10.6162324,,,,,,2026-02-15T13:30:58.714260
Sousse,375864262,way,parking,,35.8603774,10.6133403,,,,,,2026-02-15T13:30:58.714260
Sousse,431059012,way,university,Cité Universitaire Zaouiet Sousse,35.8001717,10.6165374,,,,,,2026-02-15T13:30:58.714260
Sousse,442174850,way,university,المعهد العالي للموسيقى بسوسة,35.8201015,10.6352101,Rue Abou Kacem Echabi,,,,,2026-02-15T13:30:58.714260
Sousse,442175339,way,college,Institut Supérieur des Beaux Arts de Sousse (Annexe),35.8219896,10.6403614,Avenue Mohamed Ali,,,,,2026-02-15T13:30:58.714260
Sousse,442176330,way,college,المعهد العالي للفنون الجميلة بسوسة,35.8312387,10.6390833,ساحة تيس,,,,,2026-02-15T13:30:58.714260
Sousse,454648323,way,place_of_worship,Mosquée Omar Ibn Khattab,35.8355255,10.6341579,,,,,,2026-02-15T13:30:58.714260
Sousse,454649915,way,place_of_worship,Mosquée Ghazali,35.8205901,10.6269732,,,,,,2026-02-15T13:30:58.714260
Sousse,540208309,way,theatre,مركز الثقافي بسوسة,35.8301717,10.6409156,,,,,,2026-02-15T13:30:58.714260
Sousse,551361666,way,place_of_worship,Farhat Hached al-Jawhara,35.8321801,10.621936,,,,,,2026-02-15T13:30:58.714260
Sousse,594798142,way,school,المدرسة الإعدادية,35.8214511,10.6387419,,,,,,2026-02-15T13:30:58.714260
Sousse,594798149,way,school,مدرسة ثانوية,35.8214983,10.637949,,,,,,2026-02-15T13:30:58.714260
Sousse,594814868,way,school,École Primaire Porte Nord,35.8286966,10.6389905,,,,,,2026-02-15T13:30:58.714260
Sousse,606669666,way,restaurant,Malibu,35.8428717,10.6178787,,,,,,2026-02-15T13:30:58.714260
Sousse,659182397,way,parking,,35.8410408,10.6286374,,,,,,2026-02-15T13:30:58.714260
Sousse,669302675,way,university,Faculté de médecine de Sousse,35.8284689,10.6258559,,,,,,2026-02-15T13:30:58.714260
Sousse,679740580,way,bank,Banque Centrale de Tunisie,35.8272335,10.6412541,,,,,,2026-02-15T13:30:58.714260
Sousse,679740583,way,police,Police aux frontières de Sousse,35.8280326,10.6431436,,,,,,2026-02-15T13:30:58.714260
Sousse,789974880,way,clinic,مصحّة السّلام,35.8393118,10.6209719,Place du Maghreb Arabe,+216 73 210 375,https://clinique-essalem.com/,,,2026-02-15T13:30:58.714260
Sousse,789974885,way,clinic,CLINIQUE D'IMAGERIE MEDICALE NOUIRA,35.8317162,10.6326227,نهج الفارابي,+216 73 225 427;+216 73 227 122,https://www.clinique-nouira.com/,,,2026-02-15T13:30:58.714260
Sousse,790400985,way,hospital,المركز الطبي ابن خلدون,35.8455269,10.5914183,Avenue de la liberté,+216 73 363 513;+216 73 363 500,https://www.cmik.tn/,,,2026-02-15T13:30:58.714260
Sousse,790400987,way,clinic,مصحة الكرنيش,35.8370405,10.6314168,Boulevard Mongi Bali,+216 73 222 666,http://www.clinique-lacorniche.com/,,,2026-02-15T13:30:58.714260
Sousse,790430466,way,hospital,جراحة التجميل د.كمال العربى,35.8304262,10.6401654,شارع الحبيب بورقيبة,+216 73 220 107,,,,2026-02-15T13:30:58.714260
Sousse,798045802,way,university,Institut Supérieur de Gestion (ISG),35.8132273,10.6263274,,,,,,2026-02-15T13:30:58.714260
Sousse,798085227,way,university,Faculté de Droit et des Sciences Politiques,35.8062686,10.6128552,,,,,,2026-02-15T13:30:58.714260
Sousse,798126486,way,university,Université Libre polytec,35.8352777,10.6125193,,,,,,2026-02-15T13:30:58.714260
Sousse,798142267,way,university,المدرسة الدولية المتعددة الاختصاصات,35.829664,10.5898062,,,,,,2026-02-15T13:30:58.714260
Sousse,798282600,way,university,Institut supérieur des sciences appliquées et de technologie,35.8119248,10.6385864,,+216 73 382 656,https://issatso.rnu.tn/,,,2026-02-15T13:30:58.714260
Sousse,802495225,way,arts_centre,المركز الثقافي الفرنسي,35.8278725,10.6332631,,,,,,2026-02-15T13:30:58.714260
Sousse,1002994952,way,parking,,35.8373299,10.6068257,,,,,,2026-02-15T13:30:58.714260
Sousse,1061068360,way,school,Lycée Français International de Sousse Mhamed Driss,35.812972,10.5978182,,,,,,2026-02-15T13:30:58.714260
Sousse,1061068364,way,school,Pristini Knowledge Group,35.8140886,10.5996039,,,https://group.pristini-international.tn/,,,2026-02-15T13:30:58.714260
Sousse,1061076452,way,place_of_worship,Primaire,35.8133666,10.5974467,,,,,,2026-02-15T13:30:58.714260
Sousse,1061076453,way,place_of_worship,Administration,35.8131129,10.5976814,,,,,,2026-02-15T13:30:58.714260
Sousse,1061076454,way,place_of_worship,College / Lycée,35.8127638,10.5980006,,,,,,2026-02-15T13:30:58.714260
Sousse,1061076455,way,place_of_worship,Primary School,35.8144453,10.5993059,,,,,,2026-02-15T13:30:58.714260
Sousse,1061076456,way,place_of_worship,Administration / College / Lycée,35.8141267,10.5995638,,,,,,2026-02-15T13:30:58.714260
Sousse,1061076457,way,place_of_worship,University,35.8137875,10.5998806,,,,,,2026-02-15T13:30:58.714260
Sousse,1061090551,way,restaurant,Parad'Ice,35.8444274,10.6220463,,,,,,2026-02-15T13:30:58.714260
Sousse,1146832029,way,parking,,35.8282221,10.6248518,,,,,,2026-02-15T13:30:58.714260
Sousse,1146832030,way,parking,,35.8299821,10.624913,,,,,,2026-02-15T13:30:58.714260
Sousse,1151647952,way,parking,,35.8078653,10.6500317,,,,,,2026-02-15T13:30:58.714260
Sousse,1192051155,way,college,Lycee Hammam Sousse,35.8543478,10.5969893,,,,,,2026-02-15T13:30:58.714260
Sousse,1265658641,way,school,École Française,35.8125861,10.6114445,,,,,,2026-02-15T13:30:58.714260
Sousse,1316976403,way,parking,,35.8227538,10.6350331,,,,,,2026-02-15T13:30:58.714260
Sousse,1316976409,way,theatre,,35.8216538,10.6363196,,,,,,2026-02-15T13:30:58.714260
Sousse,1316976431,way,parking,,35.8234953,10.6402549,,,,,,2026-02-15T13:30:58.714260
Sousse,1316976432,way,parking,,35.8226792,10.6396726,,,,,,2026-02-15T13:30:58.714260
Sousse,1316999880,way,college,,35.8281617,10.6350456,,,,,,2026-02-15T13:30:58.714260
Sousse,1317005399,way,parking,,35.8226309,10.6143272,,,,,,2026-02-15T13:30:58.714260
Sousse,1317005400,way,parking,,35.8219115,10.6132984,,,,,,2026-02-15T13:30:58.714260
Sousse,1317005406,way,parking,,35.8219906,10.6122642,,,,,,2026-02-15T13:30:58.714260
Sousse,1317023315,way,theatre,Performing arts theatre,35.821494,10.6050934,,,,,,2026-02-15T13:30:58.714260
Sousse,1317026301,way,college,Polytechnique Sousse,35.8264799,10.5889833,,,,,,2026-02-15T13:30:58.714260
Sousse,1317026302,way,parking,,35.8262351,10.5890259,,,,,,2026-02-15T13:30:58.714260
Sousse,1317166668,way,place_of_worship,,35.8248851,10.6386689,,,,,,2026-02-15T13:30:58.714260
Sousse,1317211782,way,taxi,,35.8272542,10.6408303,,,,,,2026-02-15T13:30:58.714260
Sousse,1317211783,way,parking,,35.8268433,10.6405372,,,,,,2026-02-15T13:30:58.714260
Sousse,1317469436,way,college,Lycée Technique de Sousse,35.8263666,10.6257011,,,,,,2026-02-15T13:30:58.714260
Sousse,1317469437,way,hospital,Hospital F. Hached,35.8293228,10.6275001,,,,,,2026-02-15T13:30:58.714260
Sousse,1317705854,way,place_of_worship,,35.8282245,10.6279736,,,,,,2026-02-15T13:30:58.714260
Sousse,1317708389,way,college,Collège Ksantina (Constantine),35.8344996,10.6336591,,,,,,2026-02-15T13:30:58.714260
Sousse,1317708410,way,school,,35.8360684,10.6332254,,,,,,2026-02-15T13:30:58.714260
Sousse,1317974289,way,parking,,35.8130315,10.6308348,,,,,,2026-02-15T13:30:58.714260
Sousse,1317978383,way,parking,,35.8148891,10.5938361,,,,,,2026-02-15T13:30:58.714260
Sousse,1317978384,way,parking,,35.8151353,10.5944494,,,,,,2026-02-15T13:30:58.714260
Sousse,1317978386,way,parking,,35.8150799,10.5969922,,,,,,2026-02-15T13:30:58.714260
Sousse,1318470733,way,fountain,,35.8257839,10.6410893,,,,,,2026-02-15T13:30:58.714260
Sousse,1318533499,way,shelter,,35.8227259,10.6416245,,,,,,2026-02-15T13:30:58.714260
Sousse,1318797535,way,research_institute,Centre de Recherches et Estudes,35.8196602,10.6329462,,,,,,2026-02-15T13:30:58.714260
Sousse,1318797584,way,parking,,35.8204471,10.6331908,,,,,,2026-02-15T13:30:58.714260
Sousse,1319010994,way,parking,,35.834932,10.631709,,,,,,2026-02-15T13:30:58.714260
Sousse,1319113013,way,college,,35.8137288,10.6273058,,,,,,2026-02-15T13:30:58.714260
Sousse,1319117872,way,hospital,مصحة قوات الأمن الداخلي,35.8225175,10.6334513,,,,,,2026-02-15T13:30:58.714260
Sousse,1319119457,way,parking,,35.8253113,10.634033,,,,,,2026-02-15T13:30:58.714260
Sousse,1319120845,way,library,المكتبة العمومية بسوسة,35.8265117,10.633805,,,,,,2026-02-15T13:30:58.714260
Sousse,1319720062,way,university,École Nationale d'Ingenieurs de Sousse,35.8208567,10.5928581,,,http://www.eniso.rnu.tn/,,,2026-02-15T13:30:58.714260
Sousse,1319721901,way,parking,,35.8269447,10.6321791,,,,,,2026-02-15T13:30:58.714260
Sousse,1319986070,way,school,المدرسة الإبتدائية الغزالي,35.8211253,10.6283116,,,,,,2026-02-15T13:30:58.714260
Sousse,1320186422,way,fire_station,Pompiers de Sousse,35.8111226,10.6431084,,,,,,2026-02-15T13:30:58.714260
Sousse,1320186431,way,school,Ecole Primaire Ibn Khaldoun,35.8134395,10.6419631,,,,,,2026-02-15T13:30:58.714260
Sousse,1320188228,way,shelter,,35.8163364,10.6432547,,,,,,2026-02-15T13:30:58.714260
Sousse,1320513396,way,school,,35.8063136,10.6014134,,,,,,2026-02-15T13:30:58.714260
Sousse,1320513397,way,school,,35.8037897,10.5947445,,,,,,2026-02-15T13:30:58.714260
Sousse,1320513399,way,place_of_worship,,35.8015616,10.5950122,,,,,,2026-02-15T13:30:58.714260
