"cod_ann","titre","type_transaction","region","gouvernorat","delegation","localite","nature","type_bien","nombre_chambres","nombre_pieces","surface_couverte","surface_jardin","surface_terrain","etage","meuble","parking","piscine","ascenseur","standing","etat","annee_construction","prix_montant","prix_texte","prix_complet","telephone_principal","telephones","telephones_listing","avec_photo","professionnel","nb_images","image_principale","image_1","image_2","image_3","image_4","image_5","image_6","image_7","image_8","date_modification","date_insertion","date_mise_a_jour","url","description_complete","description_courte","image_10","image_11","image_12","image_13","image_14","image_15","image_16","image_17","image_18","image_19","image_20","image_21","image_22","image_23","image_9","nombre_salles_bain","nombre_salons","rech_cod_loc","rech_cod_vil","type_logement","url_detail"
"3427649","Appartement s2 ain zagho","vente","Ain Zaghouan","Tunis","Ain Zaghouan","Ain Zaghouan","Vente","App. 1 pièc","","1","97","","","","","True","","True","","","","295000","295 000","295 000 Dinar Tunisien (TND)","20338278","20338278 / 98617607 / 71717175","","True","False","5","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/781320_20250930_123709.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/781320_20250930_123709.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/781320_20250930_123724.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/781320_20250930_123739.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/781320_20250930_123754.jpg","http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/781320_20250930_123809.jpg","","","","16/02/2026","30/09/2025 12:36","16/02/2026 13:08","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3427649&titre=Appartement%20s2%20ain%20zaghouan","Offres  > Vente  > Appart. 1 pièce Tunisie  > Tunis  > Ain Zaghouan  > Ain Zaghouan 97 m² 295 000 Dinar Tunisien (TND) ref avm01933 perla immo met en vente un appartement s2 emplacement: ain zaghouan (khalid ibn walid) en 6 ème étage avec ascenseur résidence r6 bien sécurisée. bonne orientation est-ouest bien ensoleillée description un salon avec terrasse (20 m²) offrant une vue dégagée deux chambres à coucher (dont une avec dressing) une salle de bain et une cuisine bien équipée avec séchoir. superficie totale 97 m² superficie couverte 91 m² deux climatiseurs. chauffage central. parking intérieur - titre individuel - bati 2020 prix: 295000 dt contact 20338278 ou 98617607 ou 71 717 175 30/09/2025 16/02/2026","ref avm01933 <br/>perla immo met en vente  <br/>un appartement s2 <br/>emplacement: ain zaghouan (khalid ibn walid) <br/>en 6 ème étage avec ascenseur <br/>résidence r6 bien sécurisée. <br/>bonne orie ...');","","","","","","","","","","","","","","","","","","1012202","10122","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3427649"
"3449163","Un terrain avec une vill","vente","El Menzah 4","Tunis","El Menzah","El Menzah 4","Vente","Maisons","","1","500","","","2","","True","","","","","","1950000","1 950 000","1 950 000 Dinar Tunisien (TND)","20338278","20338278 / 98617607 / 71717175","","True","False","1","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/781320_20260203_170719.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/781320_20260203_170719.jpg","","","","","","","","16/02/2026","03/02/2026 17:07","16/02/2026 13:07","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3449163&titre=Un%20terrain%20avec%20une%20villa%20menzah%204%20ref332a","Offres  > Vente  > Maisons Tunisie  > Tunis  > El Menzah  > El Menzah 4 1 500 m² 1 950 000 Dinar Tunisien (TND) ref avm01759 perla immo met en vente un terrain avec une villa zone résidentielle situé à menzah 4 on peut retaper la villa de 2 étages séparés et construire une autre comme on peut faire une nouvelle construction en r2 description salon spacieux avec balcon une chambre à coucher avec dressing une suite parentale avec douche et dressing salle de bain cuisine bien équipée avec séchoir. parking sous-sol superficie totale 1500 m² cos cuf prix dt parking garage pour 2 voitures contact 20338278 ou 98617607 ou 71 717 175 1 pieces. 03/02/2026 16/02/2026","ref avm01759 <br/>perla immo met en vente  <br/>un terrain avec une villa zone résidentielle <br/>situé à menzah 4 <br/>on peut retaper la villa de 2 étages séparés et construire une autre <br/>comme  ...');","","","","","","","","","","","","","","","","","","1010812","10108","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3449163"
"3407015","Av maison à bareket sehe","vente","Hammamet","Nabeul","Hammamet","Hammamet","Vente","Maisons","","","150","","","","","True","","","","","","185000","185 000","185 000 Dinar Tunisien (TND)","99202001","99202001","","True","False","5","http://www.tunisie-annonce.com/upload2/202506/tunisie-annonce.com/photos/770319_20250611_121818.jpg","http://www.tunisie-annonce.com/upload2/202506/tunisie-annonce.com/photos/770319_20250611_121818.jpg","http://www.tunisie-annonce.com/upload2/202506/tunisie-annonce.com/photos/770319_20250611_122519.jpg","http://www.tunisie-annonce.com/upload2/202506/tunisie-annonce.com/photos/770319_20250611_122531.jpg","http://www.tunisie-annonce.com/upload2/202506/tunisie-annonce.com/photos/770319_20250611_123027.jpg","http://www.tunisie-annonce.com/upload2/202506/tunisie-annonce.com/photos/770319_20250611_123101.jpg","","","","16/02/2026","11/06/2025 13:03","16/02/2026 13:04","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3407015&titre=Av%20maison%20%E0%20bareket%20sehel","Offres  > Vente  > Maisons Tunisie  > Nabeul  > Hammamet  > Hammamet hammamet sud 150 m² 185 000 Dinar Tunisien (TND) av maison en cours de finition situé à bareket sehel . -salon, deux chambres à coucher, cuisine , terrasse, salle d'eau, terrasse, garage. -superficie: 150m -prix: 185md négociable pour plus d'infos appelez: 99202001 whatsapp: 99202001 11/06/2025 16/02/2026","av  maison en cours de finition situé à bareket sehel . <br/>-salon, deux chambres à coucher, cuisine , terrasse, salle d eau, terrasse, garage. <br/>-superficie: 150m <br/>-prix: 185md négociable  <b ...');","","","","","","","","","","","","","","","","","","1170940","11709","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3407015"
"3450854","V598 villa martina villa","vente","Hammamet","Nabeul","Hammamet","Hammamet","Vente","Maisons","","","500","","","0","","True","True","","standing","","","890000","890 000","890 000 Dinar Tunisien (TND)","52177449","52177449 / 54544909","","True","False","5","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_130313.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_130313.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_130324.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_130332.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_130337.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_130345.jpg","","","","16/02/2026","16/02/2026 13:03","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3450854&titre=V598%20villa%20martina%20villa%20martina","Offres  > Vente  > Maisons Tunisie  > Nabeul  > Hammamet  > Hammamet hammamet 500 m² 890 000 Dinar Tunisien (TND) v598 villa martina a vendre chez l’agence smart owner immobilière hammamet, une villa moderne située à hammamet sud zone monchar. édifiée sur une superficie de 500m², cette villa se distingue par son design contemporain et ses espaces bien pensés. le rez-de-chaussée comprend un salon spacieux et lumineux, une chambre à coucher, une cuisine moderne ainsi qu’une salle d’eau pour les invités. le premier étage abrite trois suites élégantes, chacune équipée de son dressing, offrant confort et intimité. à l’extérieur, la villa dispose d’un jardin aménagé, d’une piscine et d’une place de parking , le tout dans un environnement calme et recherché, idéal pour une résidence de standing ou un investissement. pour éventuelle visite ou plus d'informations veuillez svp contacter mme khouloud sur le 52 177 449 / 54 544 909. 16/02/2026 16/02/2026","v598 villa martina <br/>a vendre chez l’agence smart owner immobilière hammamet, une villa moderne située à hammamet sud zone monchar. édifiée sur une superficie de 500m², cette villa se distingue par ...');","","","","","","","","","","","","","","","","","","1170940","11709","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3450854"
"3302366","Lot de terrain à chouchet ra","vente","Chouchet Rades","Ben arous","Rades","Chouchet Rades","Terrain","Terrain nu","","","206","","","","","","","","","","","320000","320 000","320 000 Dinar Tunisien (TND)","24356389","24356389 / 52719739 / 21042011","","False","False","23","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/config/this_srv.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/b_publier_annonce.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","16/02/2026","26/03/2024 10:11","16/02/2026 13:03","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3302366&titre=Lot%20de%20terrain%20%20%E0%20chouchet%20rades","Offres  > Terrain  > Terrain nu Tunisie  > Ben arous  > Rades  > Chouchet Rades 206 m² 320 000 Dinar Tunisien (TND) à vendre un lot de 206 m2 à chouchet rades sur la route goudronnée bon emplacement tout près du tribunal avec certificat de propriété prix 320md 26/03/2024 16/02/2026","à vendre un lot de 206 m2 à chouchet rades sur la route goudronnée bon emplacement tout près du tribunal avec certificat de propriété prix 320md');","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/carte_tunisie_mini.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","","","1031201","10312","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3302366"
"3420035","Terrain de promotion à chouch","vente","Chouchet Rades","Ben arous","Rades","Chouchet Rades","Terrain","Terrain nu","","","920","","","","","","","","","","","1200000","1 200 000","1 200 000 Dinar Tunisien (TND)","24356389","24356389 / 52719739 / 21042011","","False","False","23","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/config/this_srv.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/b_publier_annonce.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","16/02/2026","16/08/2025 11:09","16/02/2026 13:02","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3420035&titre=Terrain%20de%20promotion%20%E0%20chouchet%20rades","Offres  > Terrain  > Terrain nu Tunisie  > Ben arous  > Rades  > Chouchet Rades 920 m² 1 200 000 Dinar Tunisien (TND) a vende 920 m2 à chouchet rades sur gp1 côté banque de solidarité titre privatif vocation r+4 près du tribunaux et siège de gouvernorat 1300d/m2 négociable 16/08/2025 16/02/2026","a vende 920 m2 à  chouchet  rades sur gp1 côté banque de solidarité titre privatif vocation r+4 près du tribunaux et siège de gouvernorat  <br/>1300d/m2 négociable');","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/carte_tunisie_mini.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/space.gif","http://www.tunisie-annonce.com/images/puce_bleu.gif","","","1031201","10312","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3420035"
"3413583","Av terrain 1680m à hamma","vente","Hammamet","Nabeul","Hammamet","Hammamet","Terrain","Terrain agr","","","680","","","","","","","","","","","115000","115 000","115 000 Dinar Tunisien (TND)","99958728","99958728 / 99202001","99958728","True","False","4","http://www.tunisie-annonce.com/upload2/202507/tunisie-annonce.com/photos/770319_20250714_131131.jpg","http://www.tunisie-annonce.com/upload2/202507/tunisie-annonce.com/photos/770319_20250714_131131.jpg","http://www.tunisie-annonce.com/upload2/202507/tunisie-annonce.com/photos/770319_20250714_131154.jpg","http://www.tunisie-annonce.com/upload2/202507/tunisie-annonce.com/photos/770319_20250714_131227.jpg","http://www.tunisie-annonce.com/upload2/202507/tunisie-annonce.com/photos/770319_20250714_131248.jpg","","","","","16/02/2026","14/07/2025 13:14","16/02/2026 12:53","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3413583&titre=Av%20terrain%201680m%20%E0%20hammamet%20sud%20monchar","Offres  > Terrain  > Terrain agricole Tunisie  > Nabeul  > Hammamet  > Hammamet hammamet sud 1 680 m² 115 000 Dinar Tunisien (TND) av terrain de 1680m avec 9 oliviers situé à monchar hammamet sud . emplacement idéale. titre foncier prix: 115md négociable pour plus d'infos appelez: 99958728 whatsapp: 99202001 14/07/2025 16/02/2026","av terrain de 1680m avec 9 oliviers situé à monchar hammamet sud . <br/>emplacement idéale. <br/>titre foncier <br/>prix: 115md négociable <br/>pour plus d infos appelez: 99958728 <br/>whatsapp: 99202 ...');","","","","","","","","","","","","","","","","","","1170940","11709","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3413583"
"3450853","V592 appartement elie mr","vente","Cite Afh","Nabeul","Hammamet","Cite Afh","Vente","App. 4 pièc","3","4","178","","","3","","True","True","","","","","680000","680 000","680 000 Dinar Tunisien (TND)","52177449","52177449 / 54544909","","True","False","5","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_125140.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_125140.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_125147.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_125153.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_125201.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_125207.jpg","","","","16/02/2026","16/02/2026 12:52","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3450853&titre=V592%20appartement%20elie%20mrezga%20afh","Offres  > Vente  > Appart. 4 pièces Tunisie  > Nabeul  > Hammamet  > Cite Afh hammamet 178 m² 680 000 Dinar Tunisien (TND) v592 appartement elie a vendre chez l’agence smart owner immobilière hammamet, un coquet appartement de type s+3 sis au 3ème étage situé dans une résidence bien sécurisée avec une piscine collective à afh mrezga. l’appartement se compose d’un joli salon-salle à manger avec une belle terrasse vue sur mer, une cuisine bien équipée avec séchoir, trois chambres à coucher, une salle de bain et une salle d’eau. il est équipée de chauffage central et des climatiseurs. vous bénéficiez d’un place parking au sous sol. pour éventuelle visite ou plus d'informations veuillez svp contacter mme khouloud sur le 52 177 449 / 54 544 909. 16/02/2026 16/02/2026","v592 appartement elie <br/>a vendre chez l’agence smart owner immobilière hammamet, un coquet appartement de type s+3 sis au 3ème étage situé dans une résidence bien sécurisée avec une piscine collect ...');","","","","","","","","","","","","","","","","","","1170905","11709","S+3","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3450853"
"3392016","Av 3000m à hammamet sud","vente","Hammamet","Nabeul","Hammamet","Hammamet","Terrain","Terrain agr","","","0","","","","","","","","","","","858000","858 000","858 000 Dinar Tunisien (TND)","99995872","99995872 / 99202001","99995872 / 99202001","True","False","3","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/770319_20260206_132629.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/770319_20260206_132629.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/770319_20260206_132644.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/770319_20260206_132659.jpg","","","","","","16/02/2026","02/04/2025 14:16","16/02/2026 12:51","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3392016&titre=Av%203000m%20%E0%20hammamet%20sud","Offres  > Terrain  > Terrain agricole Tunisie  > Nabeul  > Hammamet  > Hammamet hammamet sud 3 000 m² 858 000 Dinar Tunisien (TND) av terrain de 3000m avec des oliviers situé à monchar hammamet sud . -possibilité de vente par 1000m prix: 85dt/m pour plus d'infos appelez: 999958728 whatsapp: 99202001 02/04/2025 16/02/2026","av terrain de 3000m avec des oliviers situé à monchar hammamet sud . <br/>-possibilité de vente par 1000m <br/>prix: 85dt/m <br/>pour plus d infos appelez: 999958728 <br/>whatsapp: 99202001');","","","","","","","","","","","","","","","","","","1170940","11709","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3392016"
"3450852","Belle terrain 430m2 herg","vente","Hergla","Sousse","Hergla","Hergla","Vente","Surfaces","","","430","","","","","","","","","","","559000","559 000","559 000 Dinar Tunisien (TND)","55660538","55660538 / 50802150 / 98685055","","True","False","4","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/792829_20260216_124856.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/792829_20260216_124856.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/792829_20260216_124911.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/792829_20260216_124923.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/792829_20260216_124933.jpg","","","","","16/02/2026","16/02/2026 12:50","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3450852&titre=Belle%20terrain%20430m2%20hergla%202eme%20position%20de%20la%20mer","Offres  > Vente  > Surfaces Tunisie  > Sousse  > Hergla  > Hergla hergla sousse 430 m² 559 000 Dinar Tunisien (TND) opportunité a vendre 430 m2 à hergla sousse deuxième position de mer terrain immobilière investisseurs résidence villa r2 superficie 430 m2 titre bleu près de tout commodités 16/02/2026 16/02/2026","opportunité a  vendre  430 m2  à hergla sousse deuxième position de mer  <br/>terrain immobilière investisseurs   résidence villa  r2  <br/>superficie   430  m2  <br/>titre bleu près de tout commodité .');","","","","","","","","","","","","","","","","","","1210502","12105","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3450852"
"3442993","Immeuble invest meri","vente","Denden","Manouba","Mannouba","Denden","Vente","App. 5 pièc","3","5","210","","","","","","","","","","","280000","280 000","280 000 Dinar Tunisien (TND)","56370820","56370820","","True","True","4","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251226_114128.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251226_114128.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251226_114149.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251226_114205.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251226_114223.jpg","","","","","16/02/2026","26/12/2025 11:50","16/02/2026 12:45","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3442993&titre=Immeuble%20invest%20meriah%20%E0%20denden","Offres  > Vente  > Appart. 5 pièces+ Tunisie  > Manouba  > Mannouba  > Denden 210 m² 280 000 Dinar Tunisien (TND) un immeuble pour investissement situé dans un bon quartier à denden, la manouba. au rdc, on a un salon, une cuisine, 3 chambres et une salle de bain. au 1 er étage, on a un salon, une cuisine, 3 chambres et une salle de bain.au 2 éme etage on a le méme s3 pour tous les renseignements contacter l'agent sur le 56370820. 26/12/2025 16/02/2026","un immeuble pour investissement situé dans un bon quartier à denden, la manouba. au rdc, on a un salon, une cuisine, 3 chambres et une salle de bain. au 1 er étage, on a un salon, une cuisine, 3 chamb ...');","","","","","","","","","","","","","","","","","","1140501","11405","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3442993"
"3450851","V606 villa miracle hamma","vente","Hammamet","Nabeul","Hammamet","Hammamet","Vente","Maisons","","","400","","","0","","True","True","","","","","740000","740 000","740 000 Dinar Tunisien (TND)","52177449","52177449 / 54544909","","True","False","5","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_124441.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_124441.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_124448.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_124453.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_124502.jpg","http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/460152_20260216_124509.jpg","","","","16/02/2026","16/02/2026 12:45","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3450851&titre=V606%20villa%20miracle%20hammamet","Offres  > Vente  > Maisons Tunisie  > Nabeul  > Hammamet  > Hammamet hammamet 400 m² 740 000 Dinar Tunisien (TND) v606 villa miracle a vendre chez smart owner immobilière hammamet, une magnifique villa toute neuve qui s’étend sur un beau terrain de 400 m² située à hammamet sud dans un quartier résidentiel calme et bien sécurisé. la villa se comporte au rez de chaussée, d’un spacieux et lumineux salon qui donne sur la piscine, une salle à manger, une cuisine bien équipée et aménagée, une salle d’eau d’invitées et une chambre à coucher. quant à l’étage on trouve une suite parentale avec sa propre salle de bain et dressing, deux chambres à coucher et une salle de bain commune, ainsi qu’une belle terrasse qui donnant sur la piscine et le jardin. a l’extérieur, vous bénéficiez d’un parking pour plusieurs voitures. elle est équipée de chauffage central et des climatiseurs. pour finir avec cette belle demeure, elle est bien ornée d’un joli jardin fleuri et gazonné, la propriété compte également une grande piscine avec cascade. pour éventuelle visite ou plus d'informations veuillez svp contacter mme khouloud sur le 52 177 449 / 54 544 909. 16/02/2026 16/02/2026","v606 villa miracle <br/>a vendre chez smart owner immobilière hammamet, une magnifique villa toute neuve qui s’étend sur un beau terrain de 400 m² située à hammamet sud dans un quartier résidentiel ca ...');","","","","","","","","","","","","","","","","","","1170940","11709","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3450851"
"3442992","Terrain agricole guy","vente","Sidi Aich","Gafsa","Sidi Aich","Sidi Aich","Terrain","Terrain agr","","","150","","","","","","","","","","","1350000","1 350 000","1 350 000 Dinar Tunisien (TND)","56820690","56820690","56820690","True","True","4","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251226_113831.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251226_113831.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251226_113843.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251226_113853.jpg","http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251226_113902.jpg","","","","","16/02/2026","26/12/2025 11:40","16/02/2026 12:43","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3442992&titre=Terrain%20agricole%20guyot%20%E0%20sidi%20aich","Offres  > Terrain  > Terrain agricole Tunisie  > Gafsa  > Sidi Aich  > Sidi Aich 150 m² 1 350 000 Dinar Tunisien (TND) un terrain agricole d'une superficie de 150 hectares situé à sidi aich, gafsa. pour tous les renseignements contacter l'agent sur le 56820690. 26/12/2025 16/02/2026","un terrain agricole d une superficie de 150 hectares situé à sidi aich, gafsa. pour tous les renseignements contacter l agent sur le 56820690.');","","","","","","","","","","","","","","","","","","1071007","10710","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3442992"
"3360968","Terrain promoteur ta","vente","Bizerte","Bizerte","Bizerte Nord","Bizerte","Terrain","Terrain nu","","","2000","","","","","","","","","","","800000","800 000","800 000 Dinar Tunisien (TND)","51672830","51672830","51672830","True","True","3","http://www.tunisie-annonce.com/upload2/202411/tunisie-annonce.com/photos/632246_20241115_094437.jpg","http://www.tunisie-annonce.com/upload2/202411/tunisie-annonce.com/photos/632246_20241115_094437.jpg","http://www.tunisie-annonce.com/upload2/202411/tunisie-annonce.com/photos/632246_20241115_094449.jpg","http://www.tunisie-annonce.com/upload2/202411/tunisie-annonce.com/photos/632246_20241115_094500.jpg","","","","","","16/02/2026","15/11/2024 09:55","16/02/2026 12:41","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3360968&titre=Terrain%20promoteur%20talmine%20%E0%20bizerte","Offres  > Terrain  > Terrain nu Tunisie  > Bizerte  > Bizerte Nord  > Bizerte 2 000 m² 800 000 Dinar Tunisien (TND) un terrain pour promoteur d'une superficie de 2000 m² avec vocation r+2 situé à bizerte. pour tous les renseignements, contacter l'agent sur le 51672830. 15/11/2024 16/02/2026","un terrain pour promoteur d une superficie de 2000 m² avec vocation r+2 situé à bizerte. pour tous les renseignements, contacter l agent sur le 51672830.');","","","","","","","","","","","","","","","","","","1040101","10401","","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3360968"
