gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,has_jardin,has_garage,has_piscine,has_terrasse,has_vue_mer,has_securite,has_meuble,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_cheminee,has_standing,has_vue_montagne,prix,image_url
4,0.0523,36.8,10.1,145.0,8.0,6.0,0.5,0.1627,2.0,110184.0,0.3136,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,290000.0,https://www.mubawab-media.com/ad/8/252/728F/h/thumb_1194354_property_big_81413099.avif
23,0.4138,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890000.0,nan
23,0.4138,36.8769,10.3247,225.0,8.0,6.0,0.5,0.8015,2.0,2562.03,0.3029,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,700000.0,https://www.mubawab-media.com/ad/8/252/487F/h/94a4a862-def1-443b-982f-28613b427ee0_GF_81410631.avif
23,0.5349,36.844,10.192,300.0,6.0,4.0,0.5,0.3403,2.0,43985.0,0.3128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000.0,https://www.mubawab-media.com/ad/8/189/597F/h/download_80758928.avif
23,1.0,36.8528,10.3247,234.0,6.0,5.0,0.5,0.5388,2.0,2562.03,0.2754,4,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,685000.0,https://www.mubawab-media.com/ad/8/013/546F/h/IMG-20251023-WA0038_81289736.avif
23,0.4138,36.8769,10.3247,580.0,4.0,5.0,0.5,0.8015,2.0,2562.03,0.3242,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1800000.0,https://www.mubawab-media.com/ad/8/251/594F/h/thumb_752378_property_xlarge_81401534.avif
23,0.4138,36.8769,10.3247,650.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.3286,4,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1400000.0,https://www.mubawab-media.com/ad/8/251/586F/h/thumb_756428_property_xlarge_81401464.avif
20,0.3023,36.8,10.1,300.0,5.0,4.0,0.5,0.3807,2.0,110184.0,0.3613,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,900000.0,https://www.mubawab-media.com/ad/8/071/007F/h/Picture-85504268-2-watermark_81316057.avif
23,0.2151,36.8094,10.1414,720.0,9.0,7.0,0.5,0.3144,2.0,2562.03,0.3156,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,950000.0,https://www.mubawab-media.com/ad/8/250/749F/h/afb6f64b-ec9c-4de3-b6d6-431fce88be83_41428595-f65b-4695-b95e-e4393fbe0427_81393213.avif
14,0.1047,33.3549,10.5055,150.0,5.0,3.0,0.5,0.4303,2.0,106845.0,0.3392,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,330000.0,https://www.mubawab-media.com/ad/8/178/865F/h/5b21c002-30f9-4233-a61e-7a4b9975185f_80651660.avif
23,0.4138,36.8769,10.3247,553.0,6.0,5.0,0.5,0.8015,2.0,2562.03,0.2848,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1900000.0,https://www.mubawab-media.com/ad/7/919/037F/h/1000107582_75533572.avif
23,1.0,36.819,10.2358,200.0,5.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3500000.0,https://www.mubawab-media.com/ad/8/226/882F/h/552056732_1561957308128340_5605966834458724583_n_81142763.avif
5,0.1192,36.8,10.1,320.0,9.0,8.0,0.5,0.1501,2.0,110184.0,0.2746,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,780000.0,https://www.mubawab-media.com/ad/8/250/322F/h/IMG_20251109_090116_81389126.avif
23,0.4138,36.8769,10.3247,306.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3338,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1650000.0,https://www.mubawab-media.com/ad/8/250/200F/h/photo_0_81388111.avif
20,0.1764,36.819,10.2358,4800.0,10.0,6.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5500000.0,https://www.mubawab-media.com/ad/8/222/638F/h/thumb_62446_property_xlarge_81097865.avif
1,0.0965,36.8665,10.1647,300.0,2.0,5.0,0.5,0.247,2.0,43985.0,0.316,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,600000.0,https://www.mubawab-media.com/ad/8/221/477F/h/IMG-00e2a1f18e0971dbb3f411929829c959-V_81085055.avif
23,0.4138,36.819,10.2358,450.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,2200000.0,https://www.mubawab-media.com/ad/8/248/363F/h/thumb_1100117_property_large_81367844.avif
16,0.1192,36.8,10.1,120.0,1.0,2.0,0.5,0.1505,2.0,110184.0,0.3124,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/249/690F/h/d9262eb3-82eb-49be-ac50-f3a2acabf2f1_81382050.avif
23,0.4138,36.8769,10.3247,300.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3485,4,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1600000.0,https://www.mubawab-media.com/ad/8/218/255F/h/thumb_1164737_property_large_81051181.avif
3,0.1783,36.8,10.1,93.0,4.0,4.0,0.5,0.2195,2.0,110184.0,0.2702,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,385000.0,https://www.mubawab-media.com/ad/8/249/532F/h/IMG_1894_81380649.avif
3,0.0756,36.7533,10.2283,200.0,1.0,3.0,0.5,0.2091,2.0,114262.5,0.2722,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,370000.0,https://www.mubawab-media.com/ad/8/249/284F/h/02_81378110.avif
23,0.4138,36.819,10.2358,1440.0,7.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2800000.0,https://www.mubawab-media.com/ad/8/249/201F/h/Messenger_creation_45526F38-1EA2-4083-B684-9B190E4FA662_81377075.avif
1,0.3333,36.899,10.2358,305.0,4.0,4.0,0.5,0.4235,2.0,43985.0,0.3411,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1380000.0,https://www.mubawab-media.com/ad/8/195/671F/h/thumb_1141645_property_large_80820506.avif
14,0.1047,33.3549,10.5055,215.0,3.0,3.0,0.5,0.4303,2.0,106845.0,0.3152,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000.0,https://www.mubawab-media.com/ad/8/249/010F/h/IMG-20251029-WA0024_81375004.avif
16,0.0484,36.8,10.1,98.0,1.0,2.0,0.5,0.2426,2.0,110184.0,0.2706,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,145000.0,https://www.mubawab-media.com/ad/8/248/986F/h/565796230_805985242183254_2991269616349789143_n_81374897.avif
23,0.2345,36.8,10.1,600.0,11.0,6.0,0.5,0.2194,2.0,110184.0,0.3146,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,980000.0,https://www.mubawab-media.com/ad/8/219/921F/h/1000012601_81068589.avif
23,1.0,36.8528,10.3247,192.0,6.0,4.0,0.5,0.5388,2.0,2562.03,0.2762,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,610000.0,https://www.mubawab-media.com/ad/8/248/712F/h/tagr18FrDc6V9BfK-thumb_81371766.avif
16,0.1512,36.4561,10.7376,200.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.314,4,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,550000.0,https://www.mubawab-media.com/ad/7/879/000F/h/4b444b15-78dc-443a-977b-96fd8058a763_81064103.avif
16,0.1512,36.4561,10.7376,350.0,6.0,5.0,0.5,0.4552,2.0,154974.0,0.3164,4,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,430000.0,https://www.mubawab-media.com/ad/7/878/459F/h/thumb_881447_property_xlarge_81064291.avif
23,0.1996,36.819,10.1658,350.0,3.0,9.0,0.5,0.5524,2.0,2562.03,0.2702,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1700000.0,https://www.mubawab-media.com/ad/8/248/009F/h/1760916427886_81364996.avif
20,0.093,35.8245,10.6346,204.0,3.0,3.0,0.5,0.517,2.0,150620.48,0.2754,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000.0,https://www.mubawab-media.com/ad/8/042/328F/h/thumb_60153_property_xlarge_79281426.avif
23,0.2345,36.8,10.1,425.0,4.0,12.0,0.5,0.2194,2.0,110184.0,0.312,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000.0,https://www.mubawab-media.com/ad/8/247/887F/h/thumb_1196282_property_xlarge_81364066.avif
23,0.4138,36.8769,10.3247,225.0,1.0,3.0,0.5,0.8015,2.0,2562.03,0.2891,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,485000.0,https://www.mubawab-media.com/ad/8/247/651F/h/WhatsApp%20Image%202025-11-05%20at%2021.14.28%20%281%29_81362045.avif
23,0.4138,36.8769,10.3247,80.0,1.0,2.0,0.5,0.8015,2.0,2562.03,0.273,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.0,https://www.mubawab-media.com/ad/8/247/646F/h/WhatsApp%20Image%202025-11-05%20at%2021.16.46%20%281%29_81362016.avif
16,0.1512,36.4561,10.7376,600.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.275,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000.0,https://www.mubawab-media.com/ad/7/883/840F/h/thumb_780722_property_xlarge_70743004.avif
24,0.0698,36.4029,10.1429,160.0,10.0,7.0,0.5,0.4499,2.0,1395.81,0.2939,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600000.0,https://www.mubawab-media.com/ad/8/057/444F/h/90eddcd8-7f67-4f81-a127-f0d3a28eb486_GF_79432703.avif
14,0.0996,33.3549,10.5055,130.0,4.0,3.0,0.5,0.2913,2.0,106845.0,0.2778,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,379000.0,https://www.mubawab-media.com/ad/8/245/877F/h/91b6897e-d1e1-4fb6-9ca5-649612f7aefe_81344146.avif
23,1.0,36.8528,10.3247,77.0,3.0,2.0,0.5,0.5388,2.0,2562.03,0.3164,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325000.0,https://www.mubawab-media.com/ad/8/153/439F/h/S%2B2%206_81356847.avif
14,0.0996,33.3549,10.5055,130.0,4.0,3.0,0.5,0.2913,2.0,106845.0,0.2726,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,370000.0,https://www.mubawab-media.com/ad/8/247/038F/h/yamou_81356106.avif
16,0.1473,36.8,10.1,250.0,6.0,3.0,0.5,0.1622,2.0,110184.0,0.3156,4,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,600000.0,https://www.mubawab-media.com/ad/8/246/850F/h/IMG-20251006-WA0006_81354262.avif
23,0.5349,36.844,10.192,629.0,6.0,4.0,0.5,0.3403,2.0,43985.0,0.3148,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1700000.0,https://www.mubawab-media.com/ad/8/246/851F/h/573038831_122097765837092841_5567038289964946000_n_81354158.avif
16,0.1512,36.4561,10.7376,141.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.3073,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,370000.0,https://www.mubawab-media.com/ad/7/854/735F/h/thumb_1196471_property_xlarge_81353441.avif
20,0.1124,35.8604,10.5953,300.0,10.0,7.0,0.5,0.3642,2.0,150620.48,0.2738,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,600000.0,https://www.mubawab-media.com/ad/8/246/661F/h/WhatsApp%20Image%202025-10-28%20at%2017.05.08%20%283%29_81351661.avif
1,0.0965,36.8665,10.1647,90.0,3.0,2.0,0.5,0.247,2.0,43985.0,0.2742,4,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,190000.0,https://www.mubawab-media.com/ad/8/094/890F/h/Entr%C3%A9e_79797302.avif
20,0.1124,35.8604,10.5953,230.0,4.0,4.0,0.5,0.3642,2.0,150620.48,0.2778,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,250000.0,https://www.mubawab-media.com/ad/8/229/718F/h/thumb_62739_property_xlarge_81173608.avif
20,0.093,35.8245,10.6346,338.0,1.0,3.0,0.5,0.517,2.0,150620.48,0.314,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,280000.0,https://www.mubawab-media.com/ad/8/227/395F/h/1_81148755.avif
23,0.4138,36.819,10.2358,460.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2150000.0,https://www.mubawab-media.com/ad/8/245/650F/h/thumb_945733_property_xlarge_81341882.avif
1,0.0965,36.819,10.2358,250.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369000.0,nan
23,0.4138,36.819,10.2358,680.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2000000.0,https://www.mubawab-media.com/ad/8/245/641F/h/thumb_940598_property_xlarge_81341797.avif
14,0.1163,36.8,10.1,140.0,2.0,3.0,0.5,0.3307,2.0,110184.0,0.3156,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,480000.0,https://www.mubawab-media.com/ad/8/245/600F/h/Messenger_creation_B20532E4-5BF5-429A-8770-AF99F0A61C3B_81341440.avif
1,0.3333,36.899,10.2358,110.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.2742,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,425000.0,https://www.mubawab-media.com/ad/8/245/586F/h/1000059818_81341376.avif
23,0.4138,36.8769,10.3247,225.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.3124,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,480000.0,https://www.mubawab-media.com/ad/8/243/998F/h/thumb_1195675_property_large_81322577.avif
23,0.1124,36.8,10.1,400.0,4.0,4.0,0.5,0.2047,2.0,110184.0,0.275,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,440000.0,https://www.mubawab-media.com/ad/8/243/423F/h/WhatsApp%20Image%202025-11-01%20at%2012.57.12_81336772.avif
3,0.1269,36.819,10.2358,250.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,670000.0,https://www.mubawab-media.com/ad/8/150/545F/h/13_80352910.avif
23,0.1192,36.819,10.2358,612.0,4.0,5.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1800000.0,https://www.mubawab-media.com/ad/8/244/867F/h/thumb_1188541_property_xlarge_81333346.avif
23,0.4138,36.819,10.2358,813.0,4.0,9.0,0.5,0.517,2.0,43985.0,0.3168,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2500000.0,https://www.mubawab-media.com/ad/8/244/866F/h/thumb_1188583_property_xlarge_81333343.avif
23,1.0,36.819,10.2358,210.0,4.0,5.0,0.5,0.517,2.0,43985.0,0.3168,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2700000.0,https://www.mubawab-media.com/ad/8/244/865F/h/thumb_822828_property_xlarge_81333340.avif
20,0.093,35.8245,10.6346,170.0,1.0,4.0,0.5,0.517,2.0,150620.48,0.3124,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,450000.0,https://www.mubawab-media.com/ad/8/235/224F/h/1_81233694.avif
20,0.1124,35.8604,10.5953,613.0,6.0,3.0,0.5,0.3642,2.0,150620.48,0.2774,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1150000.0,https://www.mubawab-media.com/ad/7/976/770F/h/thumb_29085_property_xlarge_78628901.avif
3,0.1269,36.8,10.1,450.0,4.0,3.0,0.5,0.2098,2.0,110184.0,0.2698,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,300000.0,https://www.mubawab-media.com/ad/7/808/405F/h/111111_60202052.avif
23,0.2345,36.8,10.1,400.0,4.0,4.0,0.5,0.2194,2.0,110184.0,0.3204,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,800000.0,https://www.mubawab-media.com/ad/8/215/190F/h/thumb_1160725_property_xlarge_81018370.avif
23,0.2345,36.8,10.1,400.0,4.0,11.0,0.5,0.2194,2.0,110184.0,0.3132,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,420000.0,https://www.mubawab-media.com/ad/8/218/267F/h/thumb_1162125_property_xlarge_81051275.avif
23,0.2151,36.8094,10.1414,363.0,4.0,3.0,0.5,0.3144,2.0,2562.03,0.3124,4,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,590000.0,https://www.mubawab-media.com/ad/8/190/923F/h/MIEoemv5yWWvdwEl_80771373.avif
16,0.1512,36.4561,10.7376,170.0,5.0,3.0,0.5,0.4552,2.0,154974.0,0.3156,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,550000.0,https://www.mubawab-media.com/ad/8/171/262F/h/17513622991_80572290.avif
1,0.3333,36.819,10.2358,810.0,5.0,6.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,835000.0,https://www.mubawab-media.com/ad/8/146/111F/h/thumb_1094938_property_large_80309022.avif
23,0.4138,36.8769,10.3247,380.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.327,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,570000.0,https://www.mubawab-media.com/ad/8/239/630F/h/WhatsApp%20Image%202025-10-22%20at%2021.44.20_81278777.avif
23,0.2345,36.8,10.1,450.0,7.0,7.0,0.5,0.2194,2.0,110184.0,0.2742,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,620000.0,https://www.mubawab-media.com/ad/7/616/857F/h/annonce_39246493.avif
23,0.1996,36.819,10.1658,120.0,2.0,2.0,0.5,0.5524,2.0,2562.03,0.3399,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,720000.0,https://www.mubawab-media.com/ad/8/138/116F/h/thumb_1085228_property_large_80229673.avif
1,0.3333,36.899,10.2358,200.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.2774,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,690000.0,https://www.mubawab-media.com/ad/7/911/326F/h/thumb_810296_property_xlarge_74898434.avif
1,0.3333,36.899,10.2358,560.0,9.0,8.0,0.5,0.4235,2.0,43985.0,0.275,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,980000.0,https://www.mubawab-media.com/ad/8/242/210F/h/313b5d49-8d92-4bd9-b5e4-b864d412f3f8_81304384.avif
1,0.3004,36.8665,10.1647,250.0,4.0,4.0,0.5,0.5305,2.0,43985.0,0.3293,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,900000.0,https://www.mubawab-media.com/ad/8/241/974F/h/thumb_1193189_property_large_81301929.avif
1,0.3333,36.899,10.2358,157.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.2706,4,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,380000.0,https://www.mubawab-media.com/ad/7/767/688F/h/received_2304025326548902_54860553.avif
23,0.155,36.8,10.1,565.0,3.0,4.0,0.5,0.2562,2.0,110184.0,0.3148,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,600000.0,https://www.mubawab-media.com/ad/7/936/310F/h/thumb_843089_property_xlarge_78382917.avif
1,0.3333,36.819,10.2358,2400.0,10.0,8.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1600000.0,https://www.mubawab-media.com/ad/8/224/840F/h/17_81133029.avif
23,0.4138,36.8769,10.3247,225.0,1.0,3.0,0.5,0.8015,2.0,2562.03,0.2836,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,485000.0,https://www.mubawab-media.com/ad/8/241/465F/h/4aac7a3e-0817-42f6-8910-90a4ff1e210a_81297089.avif
16,0.1512,36.4561,10.7376,202.0,2.0,2.0,0.5,0.4552,2.0,154974.0,0.324,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,380000.0,https://www.mubawab-media.com/ad/8/240/830F/h/cb4b99c183ef1e9606cc6499b7b4aa2e_81291261.avif
16,0.1512,36.4561,10.7376,200.0,8.0,6.0,0.5,0.4552,2.0,154974.0,0.2726,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,590000.0,https://www.mubawab-media.com/ad/8/240/717F/h/413e666e-6c28-43f4-aa7d-1a651852690e_81290024.avif
23,0.1124,36.8,10.1,100.0,3.0,2.0,0.5,0.2047,2.0,110184.0,0.277,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,185000.0,https://www.mubawab-media.com/ad/8/239/403F/h/vv_81276512.avif
1,0.3333,36.899,10.2358,339.0,6.0,5.0,0.5,0.4235,2.0,43985.0,0.3384,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1980000.0,https://www.mubawab-media.com/ad/8/240/133F/h/thumb_1190318_property_large_81283995.avif
20,0.3023,36.8,10.1,385.0,7.0,6.0,0.5,0.3807,2.0,110184.0,0.2758,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,900000.0,https://www.mubawab-media.com/ad/8/188/553F/h/thumb_59254_property_xlarge_80748887.avif
16,0.1512,36.4561,10.7376,500.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.3128,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000.0,https://www.mubawab-media.com/ad/8/239/891F/h/thumb_652403_property_large_81281404.avif
23,0.1066,36.819,10.1658,130.0,4.0,3.0,0.5,0.6863,2.0,2562.03,0.312,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,260000.0,https://www.mubawab-media.com/ad/8/131/719F/h/09a1f95e-1d1a-4951-b52d-cbcc7574f8e5_b9872a55-9c53-4ea7-97c9-3d1e84d266ee_80164491.avif
14,0.1163,36.8,10.1,350.0,4.0,3.0,0.5,0.3307,2.0,110184.0,0.277,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,450000.0,https://www.mubawab-media.com/ad/8/239/457F/h/WhatsApp%20Image%202025-10-22%20at%2015.25.17_81276975.avif
23,0.5349,36.844,10.192,150.0,3.0,2.0,0.5,0.3403,2.0,43985.0,0.3164,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000.0,https://www.mubawab-media.com/ad/8/239/181F/h/IMG_20251015_173528_81274113.avif
3,0.1783,36.819,10.2358,1000.0,6.0,6.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2900000.0,https://www.mubawab-media.com/ad/8/238/732F/h/thumb_1189020_property_large_81269497.avif
20,0.0581,36.8,10.1,540.0,3.0,3.0,0.5,0.183,2.0,110184.0,0.3156,4,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,800000.0,https://www.mubawab-media.com/ad/8/237/939F/h/thumb_62922_property_xlarge_81261254.avif
16,0.1512,36.4561,10.7376,500.0,3.0,5.0,0.5,0.4552,2.0,154974.0,0.3289,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,350000.0,https://www.mubawab-media.com/ad/8/147/234F/h/IMG-20250330-WA0042_80320322.avif
1,0.0965,36.8665,10.1647,200.0,6.0,6.0,0.5,0.247,2.0,43985.0,0.269,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,170000.0,https://www.mubawab-media.com/ad/8/237/417F/h/1000004575_81256163.avif
23,0.2112,36.77,10.23,160.0,4.0,3.0,0.5,0.2779,2.0,2562.03,0.2762,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,420000.0,https://www.mubawab-media.com/ad/8/219/463F/h/immd_81063680.avif
23,0.4138,36.8769,10.3247,250.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.3112,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1300000.0,https://www.mubawab-media.com/ad/8/223/535F/h/thumb_1171561_property_large_81107989.avif
4,0.1512,36.819,10.2358,1105.0,10.0,5.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1250000.0,https://www.mubawab-media.com/ad/8/020/146F/h/Messenger_creation_9B9CA7BE-6677-4E21-956F-85DCD31BB653_79065907.avif
23,0.4138,36.8769,10.3247,270.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3274,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,850000.0,https://www.mubawab-media.com/ad/8/236/802F/h/IMG_8207_81249693.avif
16,0.0484,36.8,10.1,200.0,4.0,3.0,0.5,0.2426,2.0,110184.0,0.2782,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,180000.0,https://www.mubawab-media.com/ad/7/853/057F/h/WhatsApp%20Image%202024-01-25%20%C3%A0%2015.43.05_5d0bec49_66266741.avif
23,0.4138,36.8769,10.3247,115.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.2856,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,620000.0,https://www.mubawab-media.com/ad/8/226/871F/h/thumb_1175378_property_xlarge_81142608.avif
16,0.1085,36.4561,10.7376,442.0,4.0,3.0,0.5,0.2218,2.0,154974.0,0.2762,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,400000.0,https://www.mubawab-media.com/ad/8/226/792F/h/MGHfPJhxDajhea1B-thumb_81141649.avif
23,1.0,36.819,10.2358,126.0,6.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3500000.0,https://www.mubawab-media.com/ad/8/228/535F/h/thumb_1177817_property_large_81161405.avif
23,0.4138,36.8769,10.3247,404.0,4.0,5.0,0.5,0.8015,2.0,2562.03,0.321,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1750000.0,https://www.mubawab-media.com/ad/8/175/831F/h/thumb_1122856_property_large_80620138.avif
1,0.3004,36.8665,10.1647,176.0,4.0,3.0,0.5,0.5305,2.0,43985.0,0.3285,4,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,599000.0,https://www.mubawab-media.com/ad/7/613/432F/h/1672672347851_38916843.avif
13,0.0078,36.81,10.0972,100.0,1.0,2.0,0.5,0.1511,2.0,110184.0,0.2738,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150000.0,https://www.mubawab-media.com/ad/8/235/247F/h/Messenger_creation_EB1A0E57-75C7-4625-B818-9965A185EC02_81233904.avif
20,0.1192,36.8,10.1,250.0,3.0,3.0,0.5,0.3244,2.0,110184.0,0.3164,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,850000.0,https://www.mubawab-media.com/ad/8/027/630F/h/thumb_59745_property_xlarge_79134719.avif
12,0.1163,35.5047,11.0622,520.0,4.0,12.0,0.5,0.4425,2.0,1278.45,0.318,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,938000.0,https://www.mubawab-media.com/ad/8/234/744F/h/IMG_20210724_052049_81228533.avif
