prix,type_transaction,type_bien,gouvernorat,ville,surface_m2,nb_pieces,nb_chambres,nb_images,image_url,source,has_double_vitrage,has_climatisation,has_jardin,has_securite,has_cuisine_equip,has_meuble,has_porte_blindee,has_piscine,has_terrasse,has_vue_mer,has_neuf,has_vue_montagne,has_ascenseur,has_chauffage,has_cheminee,has_concierge,has_standing,has_garage,gouvernorat_enc,type_bien_enc,source_enc
1100.0,1,Appartement,Tunis,La Marsa,115.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/159/964F/h/Design%20sans%20titre%20%283%29_80458707.avif,mubawab,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
1400.0,1,Appartement,Tunis,La Marsa,115.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/157/940F/h/Design%20sans%20titre%20%287%29_80437915.avif,mubawab,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
2500.0,1,Appartement,Tunis,La Marsa,80.0,2.0,1.0,4,https://www.mubawab-media.com/ad/7/685/922F/h/20241118_133733_79247387.avif,mubawab,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
1200.0,1,Appartement,Sfax,Menzel Chaker,110.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/068/843F/h/photo_00_80236957.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,17,1,0
2400.0,1,Appartement,Tunis,Le Kram,131.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/159/505F/h/thumb_1106963_property_xlarge_80454154.avif,mubawab,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,1,0
1600.0,1,Appartement,Ariana,Ariana Ville,75.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/159/417F/h/photo_0_80453322.avif,mubawab,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
1000.0,1,Appartement,Tunis,La Marsa,50.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/159/016F/h/494817521_1432659448085866_4911747639711614989_n_80449190.avif,mubawab,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,1,0
3000.0,1,Appartement,Ben Arous,Ezzahra,180.0,1.0,4.0,4,https://www.mubawab-media.com/ad/8/158/848F/h/20230906_161812_80447619.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,1,0
1400.0,1,Appartement,Tunis,La Marsa,110.0,1.0,1.0,4,https://www.mubawab-media.com/ad/8/155/014F/h/IMG-20250603-WA0000_80447276.avif,mubawab,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,23,1,0
2500.0,1,Appartement,Tunis,La Marsa,140.0,4.0,3.0,4,https://www.mubawab-media.com/ad/7/976/617F/h/IMG_5332_80128679.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,23,1,0
2000.0,1,Appartement,Tunis,La Marsa,110.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/002/755F/h/IMG_3604_79652971.avif,mubawab,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,23,1,0
4000.0,1,Appartement,Tunis,La Marsa,160.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/128/365F/h/IMG_5106_80130502.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,23,1,0
3000.0,1,Appartement,Tunis,La Marsa,134.0,3.0,2.0,4,https://www.mubawab-media.com/ad/7/974/595F/h/IMG_8037_78607209.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,23,1,0
1300.0,1,Appartement,Tunis,El Menzah,100.0,3.0,3.0,4,https://www.mubawab-media.com/ad/8/148/282F/h/photo_0_80330664.avif,mubawab,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,1,0
2800.0,1,Appartement,Tunis,Le Kram,75.0,2.0,3.0,4,https://www.mubawab-media.com/ad/8/124/583F/h/thumb_1069120_property_large_80093087.avif,mubawab,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,23,1,0
2000.0,1,Appartement,Tunis,La Marsa,120.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/141/714F/h/1000154388_80265638.avif,mubawab,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
4000.0,1,Appartement,Tunis,La Marsa,200.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/145/941F/h/thumb_1094595_property_large_80307302.avif,mubawab,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
950.0,1,Appartement,Tunis,La Marsa,65.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/157/976F/h/Design%20sans%20titre%20%285%29_80438153.avif,mubawab,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
1700.0,1,Appartement,Tunis,La Marsa,143.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/157/968F/h/Design%20sans%20titre%20%286%29_80438102.avif,mubawab,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,23,1,0
1100.0,1,Appartement,Tunis,La Marsa,61.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/152/539F/h/Design%20sans%20titre%20%282%29_80373040.avif,mubawab,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,23,1,0
2500.0,1,Appartement,Tunis,La Marsa,100.0,3.0,2.0,4,https://www.mubawab-media.com/ad/7/979/174F/h/IMG_8524_78652373.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,23,1,0
1400.0,1,Appartement,Ariana,La Soukra,90.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/145/120F/h/Design%20sans%20titre%20%284%29_80299522.avif,mubawab,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2300.0,1,Appartement,Tunis,La Marsa,180.0,3.0,3.0,4,https://www.mubawab-media.com/ad/7/908/850F/h/photo_00_74740994.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,23,1,0
2500.0,1,Appartement,Tunis,La Marsa,145.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/096/353F/h/IMG_4095_79811156.avif,mubawab,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,23,1,0
2000.0,1,Appartement,Tunis,Le Kram,80.0,3.0,1.0,4,https://www.mubawab-media.com/ad/8/133/124F/h/photo_00_80179612.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,23,1,0
6500.0,1,Appartement,Tunis,La Marsa,450.0,7.0,4.0,4,https://www.mubawab-media.com/ad/8/014/468F/h/IMG_0417_79009314.avif,mubawab,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,23,1,0
1400.0,1,Appartement,Ariana,La Soukra,60.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/133/637F/h/IMG_5566_80184892.avif,mubawab,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0
3700.0,1,Appartement,Tunis,La Marsa,190.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/110/927F/h/IMG_4556_79953820.avif,mubawab,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,23,1,0
4000.0,1,Appartement,Ariana,La Soukra,157.0,3.0,3.0,4,https://www.mubawab-media.com/ad/8/157/030F/h/photo_0_80429305.avif,mubawab,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0
3500.0,1,Appartement,Tunis,La Marsa,186.0,3.0,3.0,4,https://www.mubawab-media.com/ad/8/157/028F/h/photo_00_80429310.avif,mubawab,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
150.0,1,Appartement,Nabeul,Hammamet,60.0,3.0,1.0,4,https://www.mubawab-media.com/ad/8/156/935F/h/photo_0_80428175.avif,mubawab,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,16,1,0
800.0,1,Appartement,Médenine,Houmt Souk,120.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/151/685F/h/1000048604_80364781.avif,mubawab,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14,1,0
2000.0,1,Appartement,Tunis,Cité El Khadra,134.0,3.0,2.0,4,https://www.mubawab-media.com/ad/7/975/260F/h/IMG_4611_78613551.avif,mubawab,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
2200.0,1,Appartement,Tunis,La Marsa,180.0,3.0,3.0,4,https://www.mubawab-media.com/ad/8/089/131F/h/thumb_1010509_property_xlarge_79742515.avif,mubawab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
2500.0,1,Appartement,Tunis,Le Kram,130.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/145/825F/h/IMG_6051_80306313.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,23,1,0
800.0,1,Appartement,Tunis,Tunis,80.0,4.0,4.0,2,https://www.mubawab-media.com/ad/8/156/144F/h/494819427_1423210745768801_1167815905387687048_n_80419765.avif,mubawab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
1800.0,1,Appartement,Tunis,Le Kram,110.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/145/836F/h/thumb_1094581_property_xlarge_80306440.avif,mubawab,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,23,1,0
5500.0,1,Appartement,Tunis,La Marsa,110.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/111/834F/h/a63df4de-066b-4c0c-a693-245127e2a097_79962813.avif,mubawab,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,23,1,0
2000.0,1,Appartement,Tunis,La Marsa,120.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/136/850F/h/photo_00_80217263.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,23,1,0
150.0,1,Appartement,Tunis,La Marsa,110.0,1.0,2.0,4,https://www.mubawab-media.com/ad/8/154/306F/h/1bed6f28-60c5-4527-a9ae-2534965c801e_81093134.avif,mubawab,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23,1,0
170.0,1,Appartement,Nabeul,Nabeul,120.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/155/622F/h/20190609_190547_80414348.avif,mubawab,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,16,1,0
1500.0,1,Appartement,Tunis,Le Kram,70.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/143/362F/h/Design%20sans%20titre%20%282%29_80281941.avif,mubawab,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23,1,0
1250.0,1,Appartement,Ariana,La Soukra,130.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/147/031F/h/Design%20sans%20titre%20%281%29_80318228.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
1800.0,1,Appartement,Tunis,La Marsa,110.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/146/048F/h/Design%20sans%20titre%20%2814%29_80308370.avif,mubawab,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23,1,0
2800.0,1,Appartement,Tunis,La Marsa,120.0,3.0,3.0,4,https://www.mubawab-media.com/ad/8/154/805F/h/thumb_212430_property_xlarge_80405358.avif,mubawab,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
1500.0,1,Appartement,Tunis,Le Kram,60.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/145/821F/h/IMG_6057_80306271.avif,mubawab,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
1000.0,1,Appartement,Ariana,La Soukra,70.0,2.0,1.0,4,https://www.mubawab-media.com/ad/7/920/141F/h/CEB90304-EAD5-44C4-8CC1-79F723EB07BD_1_105_c_75590857.avif,mubawab,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0
1000.0,1,Appartement,Ariana,La Soukra,120.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/144/531F/h/Design%20sans%20titre%20%286%29_80293683.avif,mubawab,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1350.0,1,Appartement,Tunis,Le Kram,76.0,3.0,1.0,4,https://www.mubawab-media.com/ad/8/091/045F/h/photo_00_79880056.avif,mubawab,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,23,1,0
9000.0,1,Appartement,Tunis,La Marsa,270.0,6.0,4.0,4,https://www.mubawab-media.com/ad/8/134/693F/h/thumb_1080988_property_large_80196850.avif,mubawab,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,23,1,0
270.0,1,Appartement,Nabeul,Hammamet,360.0,4.0,2.0,4,https://www.mubawab-media.com/ad/8/099/315F/h/IMG_9103_79839047.avif,mubawab,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16,1,0
1250.0,1,Appartement,Ariana,Ariana Ville,100.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/153/682F/h/IMG-20250506-WA0003_80392663.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
1650.0,1,Appartement,Tunis,La Marsa,120.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/001/224F/h/IMG-20240921-WA0017_78870942.avif,mubawab,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,23,1,0
1650.0,1,Appartement,Tunis,La Marsa,120.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/021/309F/h/460840772_122183873564038090_8540205694633968800_n_79074646.avif,mubawab,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,23,1,0
1600.0,1,Appartement,Tunis,La Marsa,60.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/153/458F/h/IMG_1152_80390081.avif,mubawab,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,23,1,0
2600.0,1,Appartement,Tunis,La Marsa,120.0,1.0,2.0,4,https://www.mubawab-media.com/ad/8/052/184F/h/494357304_1072515774804811_2683002002165291203_n_80173784.avif,mubawab,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,23,1,0
2600.0,1,Appartement,Nabeul,Hammamet,140.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/153/177F/h/photo_00_80380144.avif,mubawab,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,16,1,0
2800.0,1,Appartement,Tunis,La Marsa,100.0,1.0,1.0,4,https://www.mubawab-media.com/ad/8/138/651F/h/WhatsApp%20Image%202025-05-17%20at%2011.39.38%20%282%29_80293075.avif,mubawab,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,23,1,0
1200.0,1,Appartement,Sousse,Sahloul,200.0,5.0,4.0,4,https://www.mubawab-media.com/ad/8/152/969F/h/IMG_1277_80377383.avif,mubawab,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0
500.0,1,Appartement,Ariana,Raoued,70.0,3.0,2.0,3,https://www.mubawab-media.com/ad/8/152/922F/h/Screenshot_20250530-130213_80376971.avif,mubawab,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
1200.0,1,Appartement,Tunis,La Marsa,55.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/152/367F/h/gallery_80371354.avif,mubawab,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,23,1,0
180.0,1,Appartement,Bizerte,Ras Jebel,60.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/152/762F/h/raf_80375163.avif,mubawab,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0
960.0,1,Appartement,Tunis,La Marsa,56.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/151/298F/h/Design%20sans%20titre%20%286%29_80360778.avif,mubawab,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,23,1,0
1500.0,1,Appartement,Tunis,La Marsa,80.0,1.0,1.0,4,https://www.mubawab-media.com/ad/8/152/639F/h/2_80374109.avif,mubawab,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
460.0,1,Appartement,Monastir,Monastir Ville,55.0,2.0,1.0,1,https://www.mubawab-media.com/ad/8/152/191F/h/Photo%20Salon%20Studio_80369923.avif,mubawab,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,15,1,0
200.0,1,Appartement,Nabeul,Hammamet,200.0,1.0,2.0,4,https://www.mubawab-media.com/ad/8/152/139F/h/IMG_8264_80369155.avif,mubawab,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,16,1,0
1050.0,1,Appartement,Tunis,La Marsa,58.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/152/124F/h/1748513867759_80369026.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,23,1,0
950.0,1,Appartement,Ariana,La Soukra,62.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/150/821F/h/1748436257226_80368968.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0
1100.0,1,Appartement,Ariana,La Soukra,70.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/142/426F/h/Design%20sans%20titre%20%283%29_80272816.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0
1200.0,1,Appartement,Ariana,La Soukra,55.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/146/493F/h/Design%20sans%20titre%20%285%29_80312630.avif,mubawab,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
850.0,1,Appartement,Tunis,El Mourouj,80.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/145/380F/h/Design%20sans%20titre%20%283%29_80301908.avif,mubawab,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,23,1,0
3200.0,1,Appartement,Tunis,La Marsa,150.0,3.0,3.0,4,https://www.mubawab-media.com/ad/8/142/055F/h/thumb_1089271_property_xlarge_80268931.avif,mubawab,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,23,1,0
1300.0,1,Appartement,Sousse,Khezama Ouest,96.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/130/719F/h/photo_0_80235878.avif,mubawab,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,20,1,0
200.0,1,Appartement,Ariana,La Soukra,200.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/151/775F/h/photo_00_80365820.avif,mubawab,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
2300.0,1,Appartement,Tunis,Le Kram,220.0,5.0,3.0,1,https://www.mubawab-media.com/ad/8/092/772F/h/97388188_982442332195011_8375175704530124800_n_80515606.avif,mubawab,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,23,1,0
2000.0,1,Appartement,Tunis,La Marsa,150.0,3.0,2.0,1,https://www.mubawab-media.com/ad/8/141/979F/h/314918073_722191109340131_1719384327967521631_n_80268146.avif,mubawab,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
1600.0,1,Appartement,Tunis,La Marsa,77.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/126/130F/h/thumb_1071338_property_xlarge_80108762.avif,mubawab,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,23,1,0
10000.0,1,Appartement,Tunis,La Marsa,300.0,5.0,4.0,4,https://www.mubawab-media.com/ad/8/151/141F/h/IMG-20250527-WA0022_80359091.avif,mubawab,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,23,1,0
1100.0,1,Appartement,Tunis,Cité El Khadra,100.0,3.0,2.0,2,https://www.mubawab-media.com/ad/8/151/051F/h/photo_00_80358164.avif,mubawab,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23,1,0
1250.0,1,Appartement,Tunis,La Marsa,120.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/145/471F/h/1000007498_80302815.avif,mubawab,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,23,1,0
1100.0,1,Appartement,Tunis,Cité El Khadra,100.0,3.0,2.0,2,https://www.mubawab-media.com/ad/8/151/051F/h/photo_00_80358164.avif,mubawab,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23,1,0
1250.0,1,Appartement,Tunis,La Marsa,120.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/145/471F/h/1000007498_80302815.avif,mubawab,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,23,1,0
3500.0,1,Appartement,Tunis,La Marsa,160.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/150/051F/h/thumb_33435_property_large_80347618.avif,mubawab,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,23,1,0
2000.0,1,Appartement,Tunis,La Marsa,90.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/150/030F/h/thumb_649156_property_large_80347405.avif,mubawab,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,23,1,0
4000.0,1,Appartement,Tunis,La Marsa,190.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/148/352F/h/IMG_20250522_123433_80331434.avif,mubawab,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,23,1,0
2400.0,1,Appartement,Tunis,Le Kram,120.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/141/151F/h/thumb_1088125_property_xlarge_80260988.avif,mubawab,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23,1,0
1900.0,1,Appartement,Ariana,La Soukra,150.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/106/617F/h/B1A77042-2003-44D0-9EB8-AB2E77330CC4_1_105_c_79910678.avif,mubawab,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0
1450.0,1,Appartement,Tunis,La Marsa,135.0,4.0,3.0,4,https://www.mubawab-media.com/ad/8/145/631F/h/Design%20sans%20titre%20%288%29_80304285.avif,mubawab,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,23,1,0
1300.0,1,Appartement,Tunis,La Marsa,52.0,2.0,1.0,4,https://www.mubawab-media.com/ad/8/146/451F/h/Design%20sans%20titre%20%282%29_80312333.avif,mubawab,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,23,1,0
2100.0,1,Appartement,Tunis,La Marsa,75.0,2.0,2.0,4,https://www.mubawab-media.com/ad/8/149/778F/h/WhatsApp%20Image%202025-05-24%20at%202.26.19%20PM%20%283%29_80345042.avif,mubawab,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
1950.0,1,Appartement,Tunis,Le Kram,140.0,3.0,2.0,1,https://www.mubawab-media.com/ad/8/149/747F/h/WhatsApp%20Image%202025-05-26%20%C3%A0%2010.51.26_0bd7136a_80344754.avif,mubawab,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,23,1,0
3500.0,1,Appartement,Tunis,Carthage,110.0,3.0,2.0,4,https://www.mubawab-media.com/ad/7/662/308F/h/PHOTO-2023-03-14-14-52-20_43248999.avif,mubawab,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,23,1,0
1800.0,1,Appartement,Monastir,Monastir Ville,85.0,3.0,2.0,1,https://www.mubawab-media.com/ad/8/149/317F/h/1000034114_80340890.avif,mubawab,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,15,1,0
1400.0,1,Appartement,Tunis,El Menzah,70.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/104/405F/h/gallery_79889068.avif,mubawab,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,23,1,0
3300.0,1,Appartement,Tunis,La Marsa,75.0,2.0,2.0,4,https://www.mubawab-media.com/ad/8/147/933F/h/thumb_658240_property_large_80327375.avif,mubawab,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,23,1,0
2000.0,1,Appartement,Tunis,La Marsa,65.0,3.0,1.0,4,https://www.mubawab-media.com/ad/8/137/667F/h/thumb_1080269_property_xlarge_80225392.avif,mubawab,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
1650.0,1,Appartement,Tunis,La Marsa,130.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/143/337F/h/Design%20sans%20titre_80281613.avif,mubawab,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,23,1,0
1100.0,1,Appartement,Ariana,La Soukra,90.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/144/528F/h/Design%20sans%20titre%20%282%29_80293654.avif,mubawab,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1650.0,1,Appartement,Tunis,Le Kram,130.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/139/570F/h/thumb_1087668_property_xlarge_80245006.avif,mubawab,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,23,1,0
1300.0,1,Appartement,Sousse,Hammam Sousse,150.0,3.0,3.0,4,https://www.mubawab-media.com/ad/7/918/047F/h/thumb_822863_property_xlarge_78361471.avif,mubawab,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,20,1,0
1200.0,1,Appartement,Sousse,Sousse Jaouhara,120.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/091/690F/h/thumb_1012429_property_xlarge_79765767.avif,mubawab,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,20,1,0
1400.0,1,Appartement,Sousse,Sousse Jaouhara,100.0,3.0,2.0,4,https://www.mubawab-media.com/ad/8/127/389F/h/thumb_1069843_property_xlarge_80121338.avif,mubawab,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,20,1,0
900.0,1,Appartement,Sousse,Hammam Sousse,120.0,2.0,3.0,4,https://www.mubawab-media.com/ad/8/141/369F/h/thumb_1089765_property_large_80263138.avif,mubawab,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,20,1,0
1800.0,1,Appartement,Tunis,Le Kram,143.0,3.0,3.0,4,https://www.mubawab-media.com/ad/8/147/426F/h/thumb_1096172_property_xlarge_80322133.avif,mubawab,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,23,1,0
1500.0,1,Appartement,Tunis,La Marsa,25.0,1.0,1.0,1,https://www.mubawab-media.com/ad/8/146/855F/h/ssssssz_80316249.avif,mubawab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
1600.0,1,Appartement,Tunis,Le Kram,110.0,2.0,2.0,4,https://www.mubawab-media.com/ad/8/137/688F/h/thumb_1081915_property_xlarge_80225599.avif,mubawab,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
1500.0,1,Appartement,Tunis,El Menzah,110.0,2.0,2.0,4,https://www.mubawab-media.com/ad/8/146/824F/h/thumb_1095692_property_large_80315911.avif,mubawab,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23,1,0
