gouvernorat_enc,ville_enc,quartier_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,nb_sdb,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,prix,image_url,images,type_bien,type_transaction,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,has_cheminee
16,0.2241,0.1019,36.4561,10.7376,100.0,3.0,2.0,1,0.5,0.4454,2.0,154974.0,0.2754,4,0,2000.0,https://www.mubawab-media.com/ad/8/124/213F/h/WhatsApp%20Image%202025-06-13%20at%2016.35.44%20%288%29_80470511.avif,https://www.mubawab-media.com/ad/8/124/213F/h/WhatsApp%20Image%202025-06-13%20at%2016.35.44%20%288%29_80470511.avif | https://www.mubawab-media.com/ad/8/124/213F/h/WhatsApp%20Image%202025-06-13%20at%2016.35.44%20%2811%29_80470512.avif | https://www.mubawab-media.com/ad/8/124/213F/h/WhatsApp%20Image%202025-06-13%20at%2016.35.44%20%286%29_80470513.avif | https://www.mubawab-media.com/ad/8/124/213F/h/WhatsApp%20Image%202025-06-13%20at%2016.35.43%20%283%29_80470514.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,1.0,0.8148,36.8769,10.3247,100.0,4.0,3.0,1,0.5,0.8015,2.0,2562.03,0.2872,4,0,1700.0,https://www.mubawab-media.com/ad/8/217/540F/h/thumb_1164006_property_large_81043586.avif,https://www.mubawab-media.com/ad/8/217/540F/h/thumb_1164006_property_large_81043586.avif | https://www.mubawab-media.com/ad/8/217/540F/h/thumb_1164031_property_large_81043581.avif | https://www.mubawab-media.com/ad/8/217/540F/h/thumb_1163997_property_large_81043578.avif | https://www.mubawab-media.com/ad/8/217/540F/h/thumb_1164038_property_large_81043579.avif,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
20,0.2241,0.1481,36.8,10.1,120.0,3.0,2.0,1,0.5,0.3807,2.0,110184.0,0.3306,4,0,1300.0,https://www.mubawab-media.com/ad/8/217/499F/h/thumb_1163900_property_large_81043127.avif,https://www.mubawab-media.com/ad/8/217/499F/h/thumb_1163900_property_large_81043127.avif | https://www.mubawab-media.com/ad/8/217/499F/h/thumb_1163907_property_large_81043128.avif | https://www.mubawab-media.com/ad/8/217/499F/h/thumb_1163902_property_large_81043129.avif | https://www.mubawab-media.com/ad/8/217/499F/h/thumb_1163912_property_large_81043130.avif,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0.3361,0.2222,36.899,10.2358,110.0,2.0,2.0,1,0.5,0.4235,2.0,43985.0,0.3148,4,0,1200.0,https://www.mubawab-media.com/ad/8/202/142F/h/1_80882977.avif,https://www.mubawab-media.com/ad/8/202/142F/h/1_80882977.avif | https://www.mubawab-media.com/ad/8/202/142F/h/2_80882978.avif | https://www.mubawab-media.com/ad/8/202/142F/h/9_80882979.avif | https://www.mubawab-media.com/ad/8/202/142F/h/6_80882980.avif,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,1.0,0.8148,36.8769,10.3247,90.0,2.0,1.0,1,0.5,0.8015,2.0,2562.03,0.3481,4,0,2500.0,https://www.mubawab-media.com/ad/8/217/458F/h/1_81042730.avif,https://www.mubawab-media.com/ad/8/217/458F/h/1_81042730.avif | https://www.mubawab-media.com/ad/8/217/458F/h/2_81042731.avif | https://www.mubawab-media.com/ad/8/217/458F/h/3_81042732.avif | https://www.mubawab-media.com/ad/8/217/458F/h/4_81042733.avif,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,0.3081,0.2778,36.4561,10.7376,185.0,2.0,2.0,0,0.5,0.4552,2.0,154974.0,0.2746,4,0,2700.0,https://www.mubawab-media.com/ad/8/212/223F/h/WhatsApp%20Image%202025-08-18%20at%2019.29.39_80986789.avif,https://www.mubawab-media.com/ad/8/212/223F/h/WhatsApp%20Image%202025-08-18%20at%2019.29.39_80986789.avif | https://www.mubawab-media.com/ad/8/212/223F/h/WhatsApp%20Image%202025-08-18%20at%2019.33.52_80986790.avif | https://www.mubawab-media.com/ad/8/212/223F/h/WhatsApp%20Image%202025-08-18%20at%2019.32.20_80986791.avif | https://www.mubawab-media.com/ad/8/212/223F/h/WhatsApp%20Image%202025-08-18%20at%2019.32.01_80986792.avif,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
23,1.0,0.8148,36.8769,10.3247,65.0,2.0,1.0,1,0.5,0.8015,2.0,2562.03,0.3246,4,0,2300.0,https://www.mubawab-media.com/ad/8/154/583F/h/0UYzjFWh8OZqJt4y-thumb_80403243.avif,https://www.mubawab-media.com/ad/8/154/583F/h/0UYzjFWh8OZqJt4y-thumb_80403243.avif | https://www.mubawab-media.com/ad/8/154/583F/h/jQEaKd7zR52zUrws-thumb_80403244.avif | https://www.mubawab-media.com/ad/8/154/583F/h/fIDv6aQkx6Urdcns-thumb_80403245.avif | https://www.mubawab-media.com/ad/8/154/583F/h/cVS82kec3r9SPIAX-thumb_80403246.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20,0.2241,0.0741,35.8245,10.6346,70.0,2.0,1.0,1,0.5,0.2902,2.0,150620.48,0.316,4,0,500.0,https://www.mubawab-media.com/ad/8/217/395F/h/thumb_1163746_property_large_81042021.avif,https://www.mubawab-media.com/ad/8/217/395F/h/thumb_1163746_property_large_81042021.avif | https://www.mubawab-media.com/ad/8/217/395F/h/thumb_1163750_property_large_81042022.avif | https://www.mubawab-media.com/ad/8/217/395F/h/thumb_1163747_property_large_81042023.avif | https://www.mubawab-media.com/ad/8/217/395F/h/thumb_1163749_property_large_81042024.avif,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20,0.2381,0.1481,35.8245,10.6346,100.0,2.0,1.0,1,0.5,0.517,2.0,150620.48,0.2738,4,0,550.0,https://www.mubawab-media.com/ad/8/217/368F/h/thumb_1163454_property_large_81041718.avif,https://www.mubawab-media.com/ad/8/217/368F/h/thumb_1163454_property_large_81041718.avif | https://www.mubawab-media.com/ad/8/217/368F/h/thumb_1163461_property_large_81041719.avif | https://www.mubawab-media.com/ad/8/217/368F/h/thumb_1163456_property_large_81041720.avif | https://www.mubawab-media.com/ad/8/217/368F/h/thumb_1163457_property_large_81041721.avif,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,70.0,3.0,1.0,1,0.5,0.5524,2.0,2562.03,0.3371,4,0,1500.0,https://www.mubawab-media.com/ad/8/091/037F/h/photo_0_79759729.avif,https://www.mubawab-media.com/ad/8/091/037F/h/photo_0_79759729.avif | https://www.mubawab-media.com/ad/8/091/037F/h/photo_1_79759730.avif | https://www.mubawab-media.com/ad/8/091/037F/h/photo_2_79759731.avif | https://www.mubawab-media.com/ad/8/091/037F/h/photo_3_79759732.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,1.0,0.1667,36.8769,10.3247,110.0,3.0,2.0,0,0.5,0.8015,2.0,2562.03,0.277,4,0,1400.0,https://www.mubawab-media.com/ad/8/211/935F/h/photo_00_80983904.avif,https://www.mubawab-media.com/ad/8/211/935F/h/photo_00_80983904.avif | https://www.mubawab-media.com/ad/8/211/935F/h/photo_01_80983905.avif | https://www.mubawab-media.com/ad/8/211/935F/h/photo_02_80983906.avif | https://www.mubawab-media.com/ad/8/211/935F/h/photo_03_80983907.avif,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,1.0,1.0,36.8769,10.3247,121.0,3.0,2.0,0,0.5,0.8015,2.0,2562.03,0.3502,4,0,4700.0,https://www.mubawab-media.com/ad/8/190/547F/h/0f89368d-e643-4c8d-bc0f-3009bb35e249_80767996.avif,https://www.mubawab-media.com/ad/8/190/547F/h/0f89368d-e643-4c8d-bc0f-3009bb35e249_80767996.avif | https://www.mubawab-media.com/ad/8/190/547F/h/8f32a324-e46e-447b-8190-e4bf9b2f07e0_80767997.avif | https://www.mubawab-media.com/ad/8/190/547F/h/4cf03a04-2061-4b68-b306-09787ef57f1a_80767998.avif | https://www.mubawab-media.com/ad/8/190/547F/h/4ffff199-c902-4638-a346-674de406655a_80767999.avif,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
15,0.056,0.0185,35.7643,10.8113,60.0,2.0,1.0,1,0.5,0.3655,2.0,134734.0,0.273,4,0,850.0,https://www.mubawab-media.com/ad/8/217/174F/h/8cbc13a8-6ca3-4074-8608-692a1ce63d57%20-%20Copie_81039459.avif,https://www.mubawab-media.com/ad/8/217/174F/h/8cbc13a8-6ca3-4074-8608-692a1ce63d57%20-%20Copie_81039459.avif | https://www.mubawab-media.com/ad/8/217/174F/h/c82108d7-0cd6-4757-82fa-d1a4cefeeeab%20-%20Copie_81039460.avif | https://www.mubawab-media.com/ad/8/217/174F/h/6225f7df-6935-4dcd-8740-a9b2c1d228ad%20-%20Copie_81039461.avif | https://www.mubawab-media.com/ad/8/217/174F/h/0970eee0-b904-41bf-9c5c-b50bf173bd88%20-%20Copie_81039462.avif,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0
16,0.3081,0.1852,36.4561,10.7376,95.0,2.0,1.0,1,0.5,0.4552,2.0,154974.0,0.3176,4,0,1000.0,https://www.mubawab-media.com/ad/7/884/572F/h/1_70830473.avif,https://www.mubawab-media.com/ad/7/884/572F/h/1_70830473.avif | https://www.mubawab-media.com/ad/7/884/572F/h/3_70830475.avif | https://www.mubawab-media.com/ad/7/884/572F/h/2_70830474.avif | https://www.mubawab-media.com/ad/7/884/572F/h/5_70830477.avif,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1,0.3361,0.2778,36.899,10.2358,54.0,1.0,1.0,1,0.5,0.4235,2.0,43985.0,0.3124,4,0,1150.0,https://www.mubawab-media.com/ad/8/216/875F/h/1000016132_81036070.avif,https://www.mubawab-media.com/ad/8/216/875F/h/1000016132_81036070.avif | https://www.mubawab-media.com/ad/8/216/875F/h/1000016153_81036071.avif | https://www.mubawab-media.com/ad/8/216/875F/h/1000016145_81036072.avif | https://www.mubawab-media.com/ad/8/216/875F/h/1000016141_81036073.avif,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0
20,0.2241,0.1481,36.8,10.1,121.0,1.0,2.0,1,0.5,0.3807,2.0,110184.0,0.277,4,0,2000.0,https://www.mubawab-media.com/ad/8/212/760F/h/thumb_62136_property_xlarge_80991861.avif,https://www.mubawab-media.com/ad/8/212/760F/h/thumb_62136_property_xlarge_80991861.avif | https://www.mubawab-media.com/ad/8/212/760F/h/thumb_62137_property_xlarge_80991862.avif | https://www.mubawab-media.com/ad/8/212/760F/h/thumb_62140_property_xlarge_80991863.avif | https://www.mubawab-media.com/ad/8/212/760F/h/thumb_62141_property_xlarge_80991864.avif,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0
1,0.3361,0.2222,36.899,10.2358,110.0,2.0,2.0,1,0.5,0.4235,2.0,43985.0,0.3148,4,0,1200.0,https://www.mubawab-media.com/ad/8/202/142F/h/1_80882977.avif,https://www.mubawab-media.com/ad/8/202/142F/h/1_80882977.avif | https://www.mubawab-media.com/ad/8/202/142F/h/2_80882978.avif | https://www.mubawab-media.com/ad/8/202/142F/h/9_80882979.avif | https://www.mubawab-media.com/ad/8/202/142F/h/6_80882980.avif,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,1.0,0.8148,36.8769,10.3247,90.0,2.0,1.0,1,0.5,0.8015,2.0,2562.03,0.3481,4,0,2500.0,https://www.mubawab-media.com/ad/8/217/458F/h/1_81042730.avif,https://www.mubawab-media.com/ad/8/217/458F/h/1_81042730.avif | https://www.mubawab-media.com/ad/8/217/458F/h/2_81042731.avif | https://www.mubawab-media.com/ad/8/217/458F/h/3_81042732.avif | https://www.mubawab-media.com/ad/8/217/458F/h/4_81042733.avif,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,0.3081,0.2778,36.4561,10.7376,185.0,2.0,2.0,0,0.5,0.4552,2.0,154974.0,0.2746,4,0,2700.0,https://www.mubawab-media.com/ad/8/212/223F/h/WhatsApp%20Image%202025-08-18%20at%2019.29.39_80986789.avif,https://www.mubawab-media.com/ad/8/212/223F/h/WhatsApp%20Image%202025-08-18%20at%2019.29.39_80986789.avif | https://www.mubawab-media.com/ad/8/212/223F/h/WhatsApp%20Image%202025-08-18%20at%2019.33.52_80986790.avif | https://www.mubawab-media.com/ad/8/212/223F/h/WhatsApp%20Image%202025-08-18%20at%2019.32.20_80986791.avif | https://www.mubawab-media.com/ad/8/212/223F/h/WhatsApp%20Image%202025-08-18%20at%2019.32.01_80986792.avif,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
23,1.0,0.8148,36.8769,10.3247,65.0,2.0,1.0,1,0.5,0.8015,2.0,2562.03,0.3246,4,0,2300.0,https://www.mubawab-media.com/ad/8/154/583F/h/0UYzjFWh8OZqJt4y-thumb_80403243.avif,https://www.mubawab-media.com/ad/8/154/583F/h/0UYzjFWh8OZqJt4y-thumb_80403243.avif | https://www.mubawab-media.com/ad/8/154/583F/h/jQEaKd7zR52zUrws-thumb_80403244.avif | https://www.mubawab-media.com/ad/8/154/583F/h/fIDv6aQkx6Urdcns-thumb_80403245.avif | https://www.mubawab-media.com/ad/8/154/583F/h/cVS82kec3r9SPIAX-thumb_80403246.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20,0.2241,0.0741,35.8245,10.6346,70.0,2.0,1.0,1,0.5,0.2902,2.0,150620.48,0.316,4,0,500.0,https://www.mubawab-media.com/ad/8/217/395F/h/thumb_1163746_property_large_81042021.avif,https://www.mubawab-media.com/ad/8/217/395F/h/thumb_1163746_property_large_81042021.avif | https://www.mubawab-media.com/ad/8/217/395F/h/thumb_1163750_property_large_81042022.avif | https://www.mubawab-media.com/ad/8/217/395F/h/thumb_1163747_property_large_81042023.avif | https://www.mubawab-media.com/ad/8/217/395F/h/thumb_1163749_property_large_81042024.avif,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20,0.2381,0.1481,35.8245,10.6346,100.0,2.0,1.0,1,0.5,0.517,2.0,150620.48,0.2738,4,0,550.0,https://www.mubawab-media.com/ad/8/217/368F/h/thumb_1163454_property_large_81041718.avif,https://www.mubawab-media.com/ad/8/217/368F/h/thumb_1163454_property_large_81041718.avif | https://www.mubawab-media.com/ad/8/217/368F/h/thumb_1163461_property_large_81041719.avif | https://www.mubawab-media.com/ad/8/217/368F/h/thumb_1163456_property_large_81041720.avif | https://www.mubawab-media.com/ad/8/217/368F/h/thumb_1163457_property_large_81041721.avif,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,70.0,3.0,1.0,1,0.5,0.5524,2.0,2562.03,0.3371,4,0,1500.0,https://www.mubawab-media.com/ad/8/091/037F/h/photo_0_79759729.avif,https://www.mubawab-media.com/ad/8/091/037F/h/photo_0_79759729.avif | https://www.mubawab-media.com/ad/8/091/037F/h/photo_1_79759730.avif | https://www.mubawab-media.com/ad/8/091/037F/h/photo_2_79759731.avif | https://www.mubawab-media.com/ad/8/091/037F/h/photo_3_79759732.avif,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
23,1.0,0.1667,36.8769,10.3247,110.0,3.0,2.0,0,0.5,0.8015,2.0,2562.03,0.277,4,0,1400.0,https://www.mubawab-media.com/ad/8/211/935F/h/photo_00_80983904.avif,https://www.mubawab-media.com/ad/8/211/935F/h/photo_00_80983904.avif | https://www.mubawab-media.com/ad/8/211/935F/h/photo_01_80983905.avif | https://www.mubawab-media.com/ad/8/211/935F/h/photo_02_80983906.avif | https://www.mubawab-media.com/ad/8/211/935F/h/photo_03_80983907.avif,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0
23,1.0,1.0,36.8769,10.3247,121.0,3.0,2.0,0,0.5,0.8015,2.0,2562.03,0.3502,4,0,4700.0,https://www.mubawab-media.com/ad/8/190/547F/h/0f89368d-e643-4c8d-bc0f-3009bb35e249_80767996.avif,https://www.mubawab-media.com/ad/8/190/547F/h/0f89368d-e643-4c8d-bc0f-3009bb35e249_80767996.avif | https://www.mubawab-media.com/ad/8/190/547F/h/8f32a324-e46e-447b-8190-e4bf9b2f07e0_80767997.avif | https://www.mubawab-media.com/ad/8/190/547F/h/4cf03a04-2061-4b68-b306-09787ef57f1a_80767998.avif | https://www.mubawab-media.com/ad/8/190/547F/h/4ffff199-c902-4638-a346-674de406655a_80767999.avif,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
15,0.056,0.0185,35.7643,10.8113,60.0,2.0,1.0,1,0.5,0.3655,2.0,134734.0,0.273,4,0,850.0,https://www.mubawab-media.com/ad/8/217/174F/h/8cbc13a8-6ca3-4074-8608-692a1ce63d57%20-%20Copie_81039459.avif,https://www.mubawab-media.com/ad/8/217/174F/h/8cbc13a8-6ca3-4074-8608-692a1ce63d57%20-%20Copie_81039459.avif | https://www.mubawab-media.com/ad/8/217/174F/h/c82108d7-0cd6-4757-82fa-d1a4cefeeeab%20-%20Copie_81039460.avif | https://www.mubawab-media.com/ad/8/217/174F/h/6225f7df-6935-4dcd-8740-a9b2c1d228ad%20-%20Copie_81039461.avif | https://www.mubawab-media.com/ad/8/217/174F/h/0970eee0-b904-41bf-9c5c-b50bf173bd88%20-%20Copie_81039462.avif,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0
16,0.3081,0.1852,36.4561,10.7376,95.0,2.0,1.0,1,0.5,0.4552,2.0,154974.0,0.3176,4,0,1000.0,https://www.mubawab-media.com/ad/7/884/572F/h/1_70830473.avif,https://www.mubawab-media.com/ad/7/884/572F/h/1_70830473.avif | https://www.mubawab-media.com/ad/7/884/572F/h/3_70830475.avif | https://www.mubawab-media.com/ad/7/884/572F/h/2_70830474.avif | https://www.mubawab-media.com/ad/7/884/572F/h/5_70830477.avif,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1,0.3361,0.2778,36.899,10.2358,54.0,1.0,1.0,1,0.5,0.4235,2.0,43985.0,0.3124,4,0,1150.0,https://www.mubawab-media.com/ad/8/216/875F/h/1000016132_81036070.avif,https://www.mubawab-media.com/ad/8/216/875F/h/1000016132_81036070.avif | https://www.mubawab-media.com/ad/8/216/875F/h/1000016153_81036071.avif | https://www.mubawab-media.com/ad/8/216/875F/h/1000016145_81036072.avif | https://www.mubawab-media.com/ad/8/216/875F/h/1000016141_81036073.avif,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0
20,0.2241,0.1481,36.8,10.1,121.0,1.0,2.0,1,0.5,0.3807,2.0,110184.0,0.277,4,0,2000.0,https://www.mubawab-media.com/ad/8/212/760F/h/thumb_62136_property_xlarge_80991861.avif,https://www.mubawab-media.com/ad/8/212/760F/h/thumb_62136_property_xlarge_80991861.avif | https://www.mubawab-media.com/ad/8/212/760F/h/thumb_62137_property_xlarge_80991862.avif | https://www.mubawab-media.com/ad/8/212/760F/h/thumb_62140_property_xlarge_80991863.avif | https://www.mubawab-media.com/ad/8/212/760F/h/thumb_62141_property_xlarge_80991864.avif,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0
23,1.0,0.1667,36.8769,10.3247,62.0,2.0,2.0,1,0.5,0.8015,2.0,2562.03,0.3182,4,0,1150.0,https://www.mubawab-media.com/ad/8/216/822F/h/WhatsApp%20Image%202025-08-15%20%C3%A0%2021.48.22_e59a0402_81035391.avif,https://www.mubawab-media.com/ad/8/216/822F/h/WhatsApp%20Image%202025-08-15%20%C3%A0%2021.48.22_e59a0402_81035391.avif | https://www.mubawab-media.com/ad/8/216/822F/h/WhatsApp%20Image%202025-08-15%20%C3%A0%2021.48.24_c407bafc_81035392.avif | https://www.mubawab-media.com/ad/8/216/822F/h/WhatsApp%20Image%202025-08-15%20%C3%A0%2021.48.23_9aff1c12_81035393.avif | https://www.mubawab-media.com/ad/8/216/822F/h/WhatsApp%20Image%202025-08-15%20%C3%A0%2021.48.23_27e7204d_81035394.avif,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20,0.2241,0.1481,36.8,10.1,121.0,2.0,1.0,1,0.5,0.3807,2.0,110184.0,0.3045,4,0,600.0,https://www.mubawab-media.com/ad/8/216/674F/h/thumb_1162834_property_large_81033720.avif,https://www.mubawab-media.com/ad/8/216/674F/h/thumb_1162834_property_large_81033720.avif | https://www.mubawab-media.com/ad/8/216/674F/h/thumb_1162830_property_large_81033721.avif | https://www.mubawab-media.com/ad/8/216/674F/h/thumb_1162826_property_large_81033722.avif | https://www.mubawab-media.com/ad/8/216/674F/h/thumb_1162820_property_large_81033723.avif,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,1.0,1.0,36.8769,10.3247,120.0,3.0,2.0,0,0.5,0.8015,2.0,2562.03,0.273,4,0,5500.0,https://www.mubawab-media.com/ad/8/096/601F/h/1000089622_79813428.avif,https://www.mubawab-media.com/ad/8/096/601F/h/1000089622_79813428.avif | https://www.mubawab-media.com/ad/8/096/601F/h/1000089818_79813429.avif | https://www.mubawab-media.com/ad/8/096/601F/h/1000089623_79813430.avif | https://www.mubawab-media.com/ad/8/096/601F/h/1000089625_79813431.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,1.0,1.0,36.8769,10.3247,120.0,3.0,2.0,0,0.5,0.8015,2.0,2562.03,0.273,4,0,6000.0,https://www.mubawab-media.com/ad/8/181/742F/h/photo_0_80685587.avif,https://www.mubawab-media.com/ad/8/181/742F/h/photo_0_80685587.avif | https://www.mubawab-media.com/ad/8/181/742F/h/photo_1_80685588.avif | https://www.mubawab-media.com/ad/8/181/742F/h/photo_2_80685589.avif | https://www.mubawab-media.com/ad/8/181/742F/h/photo_3_80685590.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,1.0,1.0,36.8769,10.3247,150.0,3.0,2.0,0,0.5,0.8015,2.0,2562.03,0.2986,4,0,5000.0,https://www.mubawab-media.com/ad/7/855/839F/h/20240126_162350_copy_1008x756_66692816.avif,https://www.mubawab-media.com/ad/7/855/839F/h/20240126_162350_copy_1008x756_66692816.avif | https://www.mubawab-media.com/ad/7/855/839F/h/20240126_162026_copy_756x1008_66692818.avif | https://www.mubawab-media.com/ad/7/855/839F/h/20240126_162123_copy_1008x756_66692819.avif | https://www.mubawab-media.com/ad/7/855/839F/h/20240126_161942_copy_756x1008_66692820.avif,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
23,0.9524,0.2222,36.8528,10.3247,75.0,1.0,1.0,1,0.5,0.5388,2.0,2562.03,0.2682,4,0,550.0,https://www.mubawab-media.com/ad/8/216/604F/h/511177652_10238888809587028_5634406367093340729_n_81033008.avif,https://www.mubawab-media.com/ad/8/216/604F/h/511177652_10238888809587028_5634406367093340729_n_81033008.avif | https://www.mubawab-media.com/ad/8/216/604F/h/541649408_10239944559940127_4823784312537599769_n_81033009.avif | https://www.mubawab-media.com/ad/8/216/604F/h/542000843_10239944564580243_508668010661196854_n_81033010.avif | https://www.mubawab-media.com/ad/8/216/604F/h/542093940_10239944561340162_4694874702620470519_n_81033011.avif,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,1.0,0.9259,36.8769,10.3247,121.0,4.0,2.0,0,0.5,0.8015,2.0,2562.03,0.3112,4,0,3300.0,https://www.mubawab-media.com/ad/8/208/989F/h/9ea08985-db4b-4119-94d8-34b2524b7899_80952999.avif,https://www.mubawab-media.com/ad/8/208/989F/h/9ea08985-db4b-4119-94d8-34b2524b7899_80952999.avif | https://www.mubawab-media.com/ad/8/208/989F/h/2cf27f37-e60b-4eee-862c-3bb19a9e864e_80953000.avif | https://www.mubawab-media.com/ad/8/208/989F/h/21fcbf90-30a1-4e4b-a1da-10b1c5a7c1ab_80953001.avif | https://www.mubawab-media.com/ad/8/208/989F/h/cf307419-5129-4d85-8147-431c5e3ddcaf_80953002.avif,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,0.3081,0.1852,36.4561,10.7376,125.0,4.0,2.0,0,0.5,0.4552,2.0,154974.0,0.2738,4,0,2000.0,https://www.mubawab-media.com/ad/8/216/593F/h/hammamet%206_81032974.avif,https://www.mubawab-media.com/ad/8/216/593F/h/hammamet%206_81032974.avif | https://www.mubawab-media.com/ad/8/216/593F/h/692b3d09-8b55-4c06-b959-fb75b6b0e7c4_81032910.avif | https://www.mubawab-media.com/ad/8/216/593F/h/qs_81032911.avif | https://www.mubawab-media.com/ad/8/216/593F/h/dd_81032912.avif,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,0.7843,0.5185,36.819,10.1658,280.0,4.0,4.0,0,0.5,0.5524,2.0,2562.03,0.3199,4,0,5500.0,https://www.mubawab-media.com/ad/8/216/474F/h/IMG_20250914_200404_81031522.avif,https://www.mubawab-media.com/ad/8/216/474F/h/IMG_20250914_200404_81031522.avif | https://www.mubawab-media.com/ad/8/216/474F/h/IMG_20250914_200412_81031523.avif | https://www.mubawab-media.com/ad/8/216/474F/h/IMG_20250914_200418_81031524.avif | https://www.mubawab-media.com/ad/8/216/474F/h/IMG_20250914_200428_81031525.avif,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
23,0.9524,0.7778,36.8528,10.3247,121.0,3.0,2.0,1,0.5,0.5388,2.0,2562.03,0.282,4,0,2200.0,https://www.mubawab-media.com/ad/8/191/196F/h/59828440-d2af-4b9f-a943-0aa2c1e2ed99_80773869.avif,https://www.mubawab-media.com/ad/8/191/196F/h/59828440-d2af-4b9f-a943-0aa2c1e2ed99_80773869.avif | https://www.mubawab-media.com/ad/8/191/196F/h/7965d309-cea0-40ea-befa-225eb024e49d_80773870.avif | https://www.mubawab-media.com/ad/8/191/196F/h/232a8e5c-7016-4cbd-98f4-4c8be59555a2_80773871.avif | https://www.mubawab-media.com/ad/8/191/196F/h/c19743d3-715a-4179-bdaa-ebc31e010c7e_80773872.avif,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,1.0,1.0,36.8769,10.3247,121.0,4.0,3.0,0,0.5,0.8015,2.0,2562.03,0.3273,4,0,3500.0,https://www.mubawab-media.com/ad/8/203/567F/h/4708a4ca-5f04-4405-b190-18c67fa0b26a_80897113.avif,https://www.mubawab-media.com/ad/8/203/567F/h/4708a4ca-5f04-4405-b190-18c67fa0b26a_80897113.avif | https://www.mubawab-media.com/ad/8/203/567F/h/3343373e-8f12-4cc3-a396-52a253df0c4f_80897114.avif | https://www.mubawab-media.com/ad/8/203/567F/h/45c60b78-ba49-4a3a-ba66-2df5ecd4958d_80897115.avif | https://www.mubawab-media.com/ad/8/203/567F/h/168f1a60-15b5-4c7f-8c41-cc352d22bc7d_80897116.avif,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
