gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,has_jardin,has_garage,has_piscine,has_terrasse,has_vue_mer,has_securite,has_meuble,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_cheminee,has_standing,has_vue_montagne,prix,image_url
20,0.3976,35.8245,10.6346,180.0,2.0,2.0,0.5,0.2902,2.0,150620.48,0.3124,4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/263/381F/h/thumb_1218010_property_large_81532403.avif
23,0.7831,36.844,10.192,200.0,9.0,6.0,0.5,0.3403,2.0,43985.0,0.3144,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2400.0,https://www.mubawab-media.com/ad/8/286/719F/h/d8392c71-0b9a-4d5e-a8be-5a245eabcbe4_81788013.avif
23,0.9036,36.8769,10.3247,200.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3403,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5000.0,https://www.mubawab-media.com/ad/8/281/446F/h/thumb_1231669_property_large_81736095.avif
23,0.9036,36.819,10.2358,500.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,11000.0,https://www.mubawab-media.com/ad/8/290/052F/h/363921330_307867401736671_4000537378300854936_n_81822942.avif
23,0.9036,36.8769,10.3247,200.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2828,4,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/280/862F/h/3_81729338.avif
23,0.7831,36.844,10.192,150.0,5.0,5.0,0.5,0.3403,2.0,43985.0,0.3108,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1800.0,https://www.mubawab-media.com/ad/8/214/315F/h/thumb_1160223_property_xlarge_81009015.avif
20,0.2771,36.8,10.1,160.0,4.0,3.0,0.5,0.334,2.0,110184.0,0.3188,4,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,3000.0,https://www.mubawab-media.com/ad/8/289/919F/h/472135585_904617804987028_18098905737432165_n_81821429.avif
23,0.9036,36.8769,10.3247,140.0,1.0,2.0,0.5,0.8015,2.0,2562.03,0.3403,4,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,3300.0,https://www.mubawab-media.com/ad/8/202/845F/h/thumb_1149419_property_large_80889957.avif
14,0.2771,33.3549,10.5055,90.0,3.0,2.0,0.5,0.2836,2.0,106845.0,0.3204,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,650.0,https://www.mubawab-media.com/ad/8/289/693F/h/z1_81818920.avif
23,0.9036,36.8769,10.3247,300.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.3156,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/284/832F/h/thumb_1237404_property_large_81767823.avif
23,0.9036,36.8769,10.3247,180.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3234,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4200.0,https://www.mubawab-media.com/ad/8/002/838F/h/IMG-20241104-WA0018_79155817.avif
23,0.7952,36.819,10.1658,220.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3789,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4200.0,https://www.mubawab-media.com/ad/8/165/226F/h/WhatsApp%20Image%202025-06-20%20at%2010.56.01%20PM_80512992.avif
23,1.0,36.819,10.2358,350.0,5.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,8000.0,https://www.mubawab-media.com/ad/8/287/796F/h/2BkJyfv7YXZHBnZC-thumb_81799026.avif
23,0.9036,36.819,10.2358,500.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,4500.0,https://www.mubawab-media.com/ad/8/270/595F/h/thumb_1225246_property_large_81615187.avif
14,0.2289,36.8,10.1,162.0,6.0,3.0,0.5,0.3307,2.0,110184.0,0.269,4,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1300.0,https://www.mubawab-media.com/ad/8/287/686F/h/WhatsApp%20Image%202026-01-16%20at%2011.30.37%20%282%29_81797917.avif
23,1.0,36.8528,10.3247,200.0,4.0,3.0,0.5,0.5388,2.0,2562.03,0.2754,4,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,2600.0,https://www.mubawab-media.com/ad/8/287/388F/h/WhatsApp%20Image%202026-01-16%20at%202.01.57%20PM%20%285%29_81795290.avif
23,0.7831,36.844,10.192,250.0,6.0,5.0,0.5,0.3403,2.0,43985.0,0.3281,4,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,3000.0,https://www.mubawab-media.com/ad/8/225/661F/h/553191968_793126980127492_7030088705537278514_n_81271073.avif
16,0.3012,36.4561,10.7376,220.0,6.0,2.0,0.5,0.4552,2.0,154974.0,0.3301,4,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/266/421F/h/2_81571194.avif
16,0.3012,36.4561,10.7376,220.0,7.0,3.0,0.5,0.4552,2.0,154974.0,0.3297,4,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,2500.0,https://www.mubawab-media.com/ad/7/931/147F/h/1%20%282%29_81293310.avif
1,0.8193,36.819,10.2358,560.0,5.0,5.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3900.0,https://www.mubawab-media.com/ad/8/275/034F/h/thumb_1230211_property_large_81661271.avif
23,0.9036,36.819,10.2358,130.0,3.0,2.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2700.0,nan
1,0.8193,36.899,10.2358,150.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.271,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2750.0,https://www.mubawab-media.com/ad/8/108/610F/h/XBHLHXlkMmVceWD4-thumb_81122202.avif
23,0.9036,36.8769,10.3247,150.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3281,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2600.0,https://www.mubawab-media.com/ad/8/285/087F/h/thumb_1226981_property_xlarge_81770916.avif
16,0.3012,36.4561,10.7376,200.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.2746,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1500.0,https://www.mubawab-media.com/ad/8/244/074F/h/422293386_1326743044673183_6306879493716746006_n_81323343.avif
1,0.8193,36.819,10.2358,3400.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15000.0,https://www.mubawab-media.com/ad/8/286/419F/h/thumb_1239384_property_large_81784517.avif
1,0.8193,36.819,10.2358,360.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,10000.0,https://www.mubawab-media.com/ad/8/286/234F/h/thumb_1239122_property_large_81782575.avif
23,1.0,36.8528,10.3247,220.0,4.0,3.0,0.5,0.5388,2.0,2562.03,0.271,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3300.0,https://www.mubawab-media.com/ad/8/241/971F/h/12_81302043.avif
23,1.0,36.8528,10.3247,300.0,5.0,4.0,0.5,0.5388,2.0,2562.03,0.316,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,6000.0,https://www.mubawab-media.com/ad/8/283/310F/h/thumb_1219941_property_xlarge_81752380.avif
23,0.9036,36.8769,10.3247,220.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.3348,4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4000.0,https://www.mubawab-media.com/ad/8/224/587F/h/immobilier-location-villa-lac1%20%281%29_81119741.avif
23,0.9036,36.8769,10.3247,70.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3254,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1000.0,https://www.mubawab-media.com/ad/8/285/839F/h/thumb_1238826_property_large_81778382.avif
23,0.9036,36.8769,10.3247,250.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.3242,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3200.0,https://www.mubawab-media.com/ad/8/248/082F/h/thumb_1201079_property_large_81365508.avif
20,0.4217,35.8604,10.5953,400.0,7.0,1.0,0.5,0.3642,2.0,150620.48,0.3168,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/285/530F/h/thumb_1238197_property_large_81775694.avif
23,0.2289,36.8094,10.1414,60.0,2.0,1.0,0.5,0.3144,2.0,2562.03,0.3144,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1200.0,https://www.mubawab-media.com/ad/8/285/517F/h/1a6f5b28-cd71-4e1a-b4ad-47836dfefe4b_f8666b0b-efeb-4abb-ac6d-3590b461deba_81775562.avif
23,0.9036,36.8769,10.3247,120.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.3383,4,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,2200.0,https://www.mubawab-media.com/ad/8/284/985F/h/thumb_1237626_property_large_81769670.avif
16,0.3012,36.4561,10.7376,110.0,1.0,2.0,0.5,0.4552,2.0,154974.0,0.316,4,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1300.0,https://www.mubawab-media.com/ad/8/284/947F/h/557485346_1227699452734932_7828009528906295971_n_81769158.avif
23,0.9036,36.8769,10.3247,300.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.3124,4,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4000.0,https://www.mubawab-media.com/ad/8/276/223F/h/82ee0186-8369-4102-aafc-2d426104adb7_81674920.avif
23,1.0,36.8528,10.3247,200.0,5.0,4.0,0.5,0.5388,2.0,2562.03,0.2722,4,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,6500.0,https://www.mubawab-media.com/ad/8/284/485F/h/WhatsApp%20Image%202026-01-09%20at%201.10.45%20PM%20%282%29_81764434.avif
16,0.3012,36.4561,10.7376,120.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.2774,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/284/291F/h/IMG_20251224_111731_81762588.avif
1,0.8193,36.899,10.2358,240.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.3388,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4300.0,https://www.mubawab-media.com/ad/8/224/427F/h/thumb_1171083_property_xlarge_81118188.avif
23,0.9036,36.8769,10.3247,62.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.2754,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1450.0,https://www.mubawab-media.com/ad/8/283/904F/h/IMG_6577_81758858.avif
23,0.9036,36.8769,10.3247,220.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.321,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/280/632F/h/thumb_238827_property_xlarge_81725615.avif
1,0.8193,36.899,10.2358,300.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.3144,4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/275/529F/h/Plan%20de%20travail%209_81666488.avif
23,0.9036,36.819,10.2358,500.0,4.0,3.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,5800.0,https://www.mubawab-media.com/ad/8/283/215F/h/thumb_1235996_property_large_81751322.avif
23,0.9036,36.819,10.2358,750.0,6.0,5.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,15000.0,https://www.mubawab-media.com/ad/8/272/497F/h/edf5684c-21c5-4f7b-bb5a-fd559c02ff2c_8bda4420-c6b8-426d-95f9-fd654d35e863_81634997.avif
23,0.9036,36.8769,10.3247,65.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.3549,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,900.0,https://www.mubawab-media.com/ad/8/283/015F/h/504378199_4154575984823733_4072478394329804274_n%20%281%29_81749222.avif
1,0.8193,36.899,10.2358,140.0,4.0,4.0,0.5,0.4235,2.0,43985.0,0.3132,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.0,https://www.mubawab-media.com/ad/8/277/033F/h/thumb_1231850_property_xlarge_81683641.avif
16,0.3012,36.4561,10.7376,140.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.3297,4,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/251/157F/h/IMG_20241029_120211_81397167.avif
23,0.9036,36.8769,10.3247,100.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3326,4,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,2200.0,https://www.mubawab-media.com/ad/8/131/654F/h/WhatsApp%20Image%202025-08-26%20at%2014.12.44%20%282%29_80943830.avif
23,1.0,36.8528,10.3247,220.0,3.0,2.0,0.5,0.5388,2.0,2562.03,0.2844,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5400.0,https://www.mubawab-media.com/ad/8/224/037F/h/IMG_4797_81113908.avif
23,0.9036,36.8769,10.3247,220.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.2872,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,6000.0,https://www.mubawab-media.com/ad/8/166/524F/h/IMG_0913_80525155.avif
23,0.9036,36.8769,10.3247,220.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.321,4,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,5500.0,https://www.mubawab-media.com/ad/8/254/525F/h/IMG_7403_81431767.avif
23,0.9036,36.8769,10.3247,220.0,6.0,4.0,0.5,0.8015,2.0,2562.03,0.3135,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4500.0,https://www.mubawab-media.com/ad/8/255/605F/h/PHOTO-2025-11-18-11-31-00_81442969.avif
23,0.9036,36.8769,10.3247,200.0,4.0,2.0,0.5,0.8015,2.0,2562.03,0.2742,4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/277/743F/h/photo_0_81691582.avif
23,0.7952,36.819,10.1658,400.0,5.0,4.0,0.5,0.5524,2.0,2562.03,0.3635,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5000.0,https://www.mubawab-media.com/ad/7/933/384F/h/436515318_1955292778235123_2029839016863642632_n_76702816.avif
23,0.9036,36.8769,10.3247,90.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3214,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1600.0,https://www.mubawab-media.com/ad/7/975/747F/h/434207969_3365958570362840_5504248434122186162_n_78618266.avif
23,0.7831,36.819,10.2358,600.0,10.0,8.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4800.0,https://www.mubawab-media.com/ad/8/279/989F/h/WhatsApp%20Image%202025-08-31%20at%203.42.37%20PM%20%283%29_81716379.avif
23,0.9036,36.8769,10.3247,130.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3172,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1750.0,https://www.mubawab-media.com/ad/8/278/912F/h/thumb_1232639_property_large_81704761.avif
23,0.7831,36.819,10.2358,480.0,7.0,6.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/278/874F/h/WhatsApp%20Image%202025-12-31%20at%2012.42.56%20%281%29_81704242.avif
13,0.1205,36.8,10.1,145.0,4.0,3.0,0.5,0.2875,2.0,110184.0,0.2754,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1000.0,https://www.mubawab-media.com/ad/8/278/855F/h/387eeb05-b234-4eba-beb3-15e3013911de%20%281%29_81704013.avif
23,1.0,36.8528,10.3247,400.0,5.0,4.0,0.5,0.5388,2.0,2562.03,0.3266,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6200.0,https://www.mubawab-media.com/ad/8/255/260F/h/thumb_1210746_property_large_81439127.avif
23,0.7831,36.844,10.192,350.0,5.0,4.0,0.5,0.3403,2.0,43985.0,0.3266,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3700.0,https://www.mubawab-media.com/ad/8/218/239F/h/274223171_3047477322178377_4821518239606036728_n_81051063.avif
23,0.9036,36.8769,10.3247,350.0,7.0,6.0,0.5,0.8015,2.0,2562.03,0.3498,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,5000.0,https://www.mubawab-media.com/ad/8/250/109F/h/thumb_1203393_property_large_81386986.avif
16,0.2771,36.8,10.1,200.0,4.0,3.0,0.5,0.1884,2.0,110184.0,0.3228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.0,https://www.mubawab-media.com/ad/8/278/182F/h/photo_0_81696699.avif
23,0.9036,36.8769,10.3247,200.0,1.0,4.0,0.5,0.8015,2.0,2562.03,0.325,4,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,4200.0,https://www.mubawab-media.com/ad/8/058/969F/h/thumb_977112_property_xlarge_79447958.avif
23,0.9036,36.8769,10.3247,350.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.2824,4,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,5800.0,https://www.mubawab-media.com/ad/8/267/992F/h/thumb_1221913_property_large_81587606.avif
23,0.9036,36.819,10.2358,500.0,4.0,5.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,8000.0,https://www.mubawab-media.com/ad/8/063/814F/h/thumb_982656_property_large_79495351.avif
1,0.1145,36.8665,10.1647,104.0,3.0,3.0,0.5,0.247,2.0,43985.0,0.2778,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.0,https://www.mubawab-media.com/ad/7/946/830F/h/Slide3_81792163.avif
16,0.3012,36.4561,10.7376,220.0,5.0,2.0,0.5,0.4552,2.0,154974.0,0.3281,4,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/244/124F/h/0_81323910.avif
16,0.3012,36.4561,10.7376,220.0,5.0,3.0,0.5,0.4552,2.0,154974.0,0.3576,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/270/560F/h/1_81614830.avif
23,0.9036,36.8769,10.3247,160.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.3236,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1700.0,https://www.mubawab-media.com/ad/8/270/423F/h/photo_0_81683861.avif
23,0.9036,36.8769,10.3247,60.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.3238,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/276/849F/h/thumb_1232015_property_large_81681446.avif
17,0.5663,34.7405,10.7603,80.0,5.0,3.0,0.5,0.3081,2.0,130875.5,0.2726,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.0,https://www.mubawab-media.com/ad/8/184/298F/h/1000023252_80705774.avif
23,0.2289,36.77,10.23,180.0,5.0,4.0,0.5,0.2779,2.0,2562.03,0.312,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1200.0,https://www.mubawab-media.com/ad/8/276/618F/h/1_81679044.avif
23,0.9036,36.8769,10.3247,220.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3359,4,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,7500.0,https://www.mubawab-media.com/ad/8/255/822F/h/2_81445291.avif
23,0.9036,36.819,10.2358,600.0,7.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,https://www.mubawab-media.com/ad/8/276/145F/h/thumb_1231254_property_large_81673160.avif
1,0.8193,36.899,10.2358,120.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.3261,4,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,2650.0,https://www.mubawab-media.com/ad/8/273/420F/h/5_81646876.avif
23,1.0,36.819,10.2358,700.0,5.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,6000.0,https://www.mubawab-media.com/ad/8/275/175F/h/WhatsApp%20Image%202025-12-22%20at%2013.34.12_81662824.avif
23,0.9036,36.8769,10.3247,200.0,6.0,4.0,0.5,0.8015,2.0,2562.03,0.3214,4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/275/100F/h/thumb_1230367_property_large_81661950.avif
23,0.9036,36.8769,10.3247,200.0,7.0,3.0,0.5,0.8015,2.0,2562.03,0.3214,4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4000.0,https://www.mubawab-media.com/ad/8/275/070F/h/thumb_1230328_property_large_81661673.avif
17,0.5663,36.819,10.2358,1110.0,1.0,9.0,0.5,0.517,2.0,43985.0,0.3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800.0,https://www.mubawab-media.com/ad/8/275/039F/h/thumb_1229137_property_xlarge_81661386.avif
23,0.9036,36.8769,10.3247,280.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.3128,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700.0,https://www.mubawab-media.com/ad/8/244/397F/h/thumb_1194310_property_xlarge_81326904.avif
20,0.1807,36.8,10.1,100.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.3184,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,750.0,https://www.mubawab-media.com/ad/8/272/416F/h/Image%202023-10-09%20at%2016.05.49_78fd87dd_81634377.avif
16,0.2771,36.4561,10.7376,180.0,4.0,3.0,0.5,0.4454,2.0,154974.0,0.3156,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1800.0,https://www.mubawab-media.com/ad/8/235/967F/h/77942a69-87f9-4720-8058-69de619c5e36_81654085.avif
23,0.9036,36.8769,10.3247,300.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3104,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3700.0,https://www.mubawab-media.com/ad/8/241/404F/h/e82d09de-42e9-4711-bc8c-f568a548cf27_81296553.avif
23,0.9036,36.8769,10.3247,170.0,6.0,5.0,0.5,0.8015,2.0,2562.03,0.325,4,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2700.0,https://www.mubawab-media.com/ad/8/235/825F/h/villa%20location-12_81239732.avif
23,0.9036,36.819,10.2358,600.0,6.0,5.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,14000.0,https://www.mubawab-media.com/ad/8/230/276F/h/thumb_1179589_property_large_81182575.avif
23,0.9036,36.819,10.2358,500.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,5900.0,https://www.mubawab-media.com/ad/8/243/186F/h/thumb_1120066_property_large_81313918.avif
23,0.9036,36.8769,10.3247,300.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3351,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2800.0,https://www.mubawab-media.com/ad/8/248/000F/h/thumb_1200881_property_large_81364915.avif
23,0.9036,36.8769,10.3247,150.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.273,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/262/701F/h/thumb_1217926_property_large_81525467.avif
1,0.8193,36.899,10.2358,124.0,4.0,3.0,0.5,0.4235,2.0,43985.0,0.3132,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/222/043F/h/thumb_1169101_property_xlarge_81091802.avif
23,0.9036,36.8769,10.3247,180.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2742,4,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/175/356F/h/2_80615380.avif
20,0.4217,35.8604,10.5953,120.0,2.0,2.0,0.5,0.3642,2.0,150620.48,0.2742,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1200.0,https://www.mubawab-media.com/ad/8/246/435F/h/thumb_1198613_property_large_81349504.avif
23,0.9036,36.8769,10.3247,220.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.277,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1700.0,https://www.mubawab-media.com/ad/8/272/259F/h/thumb_1225950_property_xlarge_81632474.avif
1,0.3494,36.8665,10.1647,180.0,4.0,3.0,0.5,0.5305,2.0,43985.0,0.3152,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/268/015F/h/39c94015-0550-433d-921f-84513a37f1ef_GF_81587856.avif
23,0.9036,36.819,10.2358,1000.0,4.0,5.0,0.5,0.517,2.0,43985.0,0.3168,4,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,8000.0,https://www.mubawab-media.com/ad/8/056/928F/h/photo_00_79427866.avif
23,0.9036,36.8769,10.3247,145.0,4.0,4.0,0.5,0.8015,2.0,2562.03,0.3407,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/133/871F/h/20190530_145920_80187458.avif
23,0.9036,36.8769,10.3247,225.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2903,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4500.0,https://www.mubawab-media.com/ad/8/271/063F/h/photo_0_81619949.avif
23,0.9036,36.8769,10.3247,200.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3116,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,3000.0,https://www.mubawab-media.com/ad/8/147/029F/h/777c8477-2a4f-487c-b8f9-d246b079f93b_80318196.avif
23,0.9036,36.8769,10.3247,250.0,1.0,3.0,0.5,0.8015,2.0,2562.03,0.3257,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/256/308F/h/a26f4fe2-e759-4bbe-9458-207e8c8e6de6_81450425.avif
23,0.9036,36.8769,10.3247,400.0,6.0,4.0,0.5,0.8015,2.0,2562.03,0.3424,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4700.0,https://www.mubawab-media.com/ad/8/246/137F/h/thumb_1198368_property_large_81346579.avif
16,0.2771,36.4561,10.7376,300.0,5.0,4.0,0.5,0.4454,2.0,154974.0,0.2738,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/239/469F/h/thumb_1189221_property_big_81277151.avif
23,0.9036,36.8769,10.3247,170.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.3253,4,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/263/109F/h/12_81529795.avif
