gouvernorat_enc,ville_enc,lat,lon,surface_m2,score_attractivite,market_tension,prix_region_median,text_embedding_score,nb_images,source_enc,type_transaction,has_vue_mer,has_vue_montagne,prix,image_url,images
7,0.1574,36.8,10.1,2800.0,0.5,0.1502,110184.0,0.2714,1,0,2,0,0,420000.0,https://www.mubawab-media.com/ad/8/269/261F/h/terrain%20jendouba00000_81601002.avif,https://www.mubawab-media.com/ad/8/269/261F/h/terrain%20jendouba00000_81601002.avif
16,0.0756,36.844,10.3247,1000.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,80000.0,nan,https://www.mubawab-media.com/ad/8/131/011F/h/481320871_645692441303105_1424868954024742060_n_80178157.avif
4,0.1051,36.844,10.3247,327.0,0.5,0.5305,2562.03,0.3176,3,0,2,0,0,457800.0,nan,https://www.mubawab-media.com/ad/8/269/008F/h/1000015252_81600381.avif | https://www.mubawab-media.com/ad/8/269/008F/h/1000015254_81600382.avif | https://www.mubawab-media.com/ad/8/269/008F/h/1000015253_81600593.avif
16,0.0756,36.844,10.3247,277.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,277000.0,nan,https://www.mubawab-media.com/ad/8/263/785F/h/b22eba19-5da6-4ebd-bd74-28f40f610d21_81537073.avif
23,0.5926,36.844,10.3247,474.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,750000.0,nan,https://www.mubawab-media.com/ad/8/269/045F/h/gallery_81598567.avif
23,0.5926,36.844,10.3247,963.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,2300000.0,nan,https://www.mubawab-media.com/ad/8/194/997F/h/terrain_a_vendre_l331-1_80813889.avif
16,0.2753,36.4561,10.7376,277.0,0.5,0.4454,154974.0,0.2778,4,0,2,0,0,310000.0,https://www.mubawab-media.com/ad/8/197/355F/h/gallery_80836186.avif,https://www.mubawab-media.com/ad/8/197/355F/h/gallery_80836186.avif | https://www.mubawab-media.com/ad/8/197/355F/h/gallery_80836187.avif | https://www.mubawab-media.com/ad/8/197/355F/h/gallery_80836188.avif | https://www.mubawab-media.com/ad/8/197/355F/h/gallery_80836189.avif
1,0.4514,36.899,10.2358,386.0,0.5,0.4235,43985.0,0.2742,1,0,2,0,0,276400.0,https://www.mubawab-media.com/ad/8/268/900F/h/thumb_1223084_property_xlarge_81597009.avif,https://www.mubawab-media.com/ad/8/268/900F/h/thumb_1223084_property_xlarge_81597009.avif
16,0.0756,36.4561,10.7376,250.0,0.5,0.4552,154974.0,0.2766,3,0,2,0,0,112500.0,https://www.mubawab-media.com/ad/8/268/781F/h/2b818791-bdd7-47cf-a54e-74e613375f6f_81595778.avif,https://www.mubawab-media.com/ad/8/268/781F/h/2b818791-bdd7-47cf-a54e-74e613375f6f_81595778.avif | https://www.mubawab-media.com/ad/8/268/781F/h/0b76f1e6-f9a5-4654-9647-393624c2715e_81595779.avif | https://www.mubawab-media.com/ad/8/268/781F/h/1f038419-fa77-463e-8a78-6795b6da4a1a_81595780.avif
17,0.0536,34.7405,10.7603,10200.0,0.5,0.3081,130875.5,0.3188,4,0,2,0,0,90000.0,https://www.mubawab-media.com/ad/8/268/571F/h/a06df9c0-2afd-4697-9ec3-51ef39f204dd-w1000__81593720.avif,https://www.mubawab-media.com/ad/8/268/571F/h/a06df9c0-2afd-4697-9ec3-51ef39f204dd-w1000__81593720.avif | https://www.mubawab-media.com/ad/8/268/571F/h/2_81593721.avif | https://www.mubawab-media.com/ad/8/268/571F/h/3_81593722.avif | https://www.mubawab-media.com/ad/8/268/571F/h/4_81593723.avif
23,0.8448,36.844,10.3247,926.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,4000000.0,nan,https://www.mubawab-media.com/ad/8/249/733F/h/OIP_81382548.avif
14,0.1126,36.8,10.1,11173.0,0.5,0.3307,110184.0,0.3168,4,0,2,0,0,160000.0,https://www.mubawab-media.com/ad/8/268/307F/h/WhatsApp%20Image%202025-11-19%20%C3%A0%2009.06.05_1035afc3_81591074.avif,https://www.mubawab-media.com/ad/8/268/307F/h/WhatsApp%20Image%202025-11-19%20%C3%A0%2009.06.05_1035afc3_81591074.avif | https://www.mubawab-media.com/ad/8/268/307F/h/WhatsApp%20Image%202025-11-19%20%C3%A0%2009.06.06_77ea14be_81591075.avif | https://www.mubawab-media.com/ad/8/268/307F/h/WhatsApp%20Image%202025-11-19%20%C3%A0%2009.06.06_d7891d14_81591076.avif | https://www.mubawab-media.com/ad/8/268/307F/h/WhatsApp%20Image%202025-11-19%20%C3%A0%2009.06.06_f85cc5d4_81591077.avif
17,0.0536,34.7405,10.7603,920.0,0.5,0.3081,130875.5,0.3128,4,0,2,0,0,225000.0,https://www.mubawab-media.com/ad/8/268/297F/h/thumb_1222343_property_xlarge_81590943.avif,https://www.mubawab-media.com/ad/8/268/297F/h/thumb_1222343_property_xlarge_81590943.avif | https://www.mubawab-media.com/ad/8/268/297F/h/thumb_1222339_property_xlarge_81590944.avif | https://www.mubawab-media.com/ad/8/268/297F/h/thumb_1222340_property_xlarge_81590945.avif | https://www.mubawab-media.com/ad/8/268/297F/h/thumb_1222341_property_xlarge_81590946.avif
3,0.0227,36.8,10.1,7500.0,0.5,0.2098,110184.0,0.2734,1,0,2,0,0,1200000.0,https://www.mubawab-media.com/ad/8/267/711F/h/Screenshot_2025-12-07-16-40-15-90_4937eb900e197f95da98f502ddfb10e1_81590634.avif,https://www.mubawab-media.com/ad/8/267/711F/h/Screenshot_2025-12-07-16-40-15-90_4937eb900e197f95da98f502ddfb10e1_81590634.avif
16,0.0756,36.4561,10.7376,318.0,0.5,0.4552,154974.0,0.2774,2,0,2,0,0,381600.0,https://www.mubawab-media.com/ad/8/268/237F/h/16_81590205.avif,https://www.mubawab-media.com/ad/8/268/237F/h/16_81590205.avif | https://www.mubawab-media.com/ad/8/268/237F/h/8_81590206.avif
17,0.0536,34.7405,10.7603,1430.0,0.5,0.3081,130875.5,0.3128,4,0,2,0,0,325000.0,https://www.mubawab-media.com/ad/8/268/180F/h/thumb_1222153_property_xlarge_81589596.avif,https://www.mubawab-media.com/ad/8/268/180F/h/thumb_1222153_property_xlarge_81589596.avif | https://www.mubawab-media.com/ad/8/268/180F/h/thumb_1222147_property_xlarge_81589605.avif | https://www.mubawab-media.com/ad/8/268/180F/h/thumb_1222148_property_xlarge_81589606.avif | https://www.mubawab-media.com/ad/8/268/180F/h/thumb_1222149_property_xlarge_81589607.avif
16,0.1492,36.4561,10.7376,30000.0,0.5,0.1939,154974.0,0.314,1,0,2,0,0,345000.0,https://www.mubawab-media.com/ad/8/139/493F/h/IMG-20250509-WA0012_80244188.avif,https://www.mubawab-media.com/ad/8/139/493F/h/IMG-20250509-WA0012_80244188.avif
23,1.0,36.844,10.3247,300.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,270000.0,nan,https://www.mubawab-media.com/ad/8/268/033F/h/1000033568_81588022.avif
17,0.0536,34.7405,10.7603,2582.0,0.5,0.3081,130875.5,0.3128,4,0,2,0,0,350000.0,https://www.mubawab-media.com/ad/8/267/997F/h/thumb_1072301_property_xlarge_81587696.avif,https://www.mubawab-media.com/ad/8/267/997F/h/thumb_1072301_property_xlarge_81587696.avif | https://www.mubawab-media.com/ad/8/267/997F/h/thumb_1015521_property_xlarge_81587697.avif | https://www.mubawab-media.com/ad/8/267/997F/h/thumb_1015522_property_xlarge_81587698.avif | https://www.mubawab-media.com/ad/8/267/997F/h/thumb_1072297_property_xlarge_81587699.avif
16,0.0756,36.844,10.3247,750.0,0.5,0.5305,2562.03,0.3176,3,0,2,0,0,67500.0,nan,https://www.mubawab-media.com/ad/8/268/006F/h/2_81587840.avif | https://www.mubawab-media.com/ad/8/268/006F/h/1_81587841.avif | https://www.mubawab-media.com/ad/8/268/006F/h/WhatsApp%20Image%202025-12-08%20at%2011.08.36%20AM_81587842.avif
17,0.0536,34.7405,10.7603,707.0,0.5,0.3081,130875.5,0.3144,4,0,2,0,0,125000.0,https://www.mubawab-media.com/ad/8/267/991F/h/thumb_880520_property_xlarge_81587621.avif,https://www.mubawab-media.com/ad/8/267/991F/h/thumb_880520_property_xlarge_81587621.avif | https://www.mubawab-media.com/ad/8/267/991F/h/thumb_880518_property_xlarge_81587622.avif | https://www.mubawab-media.com/ad/8/267/991F/h/thumb_880519_property_xlarge_81587623.avif | https://www.mubawab-media.com/ad/8/267/991F/h/thumb_880521_property_xlarge_81587624.avif
20,0.3541,36.844,10.3247,568.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,568000.0,nan,https://www.mubawab-media.com/ad/8/267/949F/h/thumb_1221876_property_large_81587204.avif
5,0.1574,36.844,10.3247,150000.0,0.5,0.5305,2562.03,0.3176,2,0,2,0,0,1000000.0,nan,https://www.mubawab-media.com/ad/8/253/510F/h/PHOTO-2022-05-13-20-35-26_81421229.avif | https://www.mubawab-media.com/ad/8/253/510F/h/IMG_0009_81421230.avif
1,0.1785,36.8665,10.1647,5000.0,0.5,0.1543,43985.0,0.2754,4,0,2,0,0,400000.0,https://www.mubawab-media.com/ad/7/788/622F/h/20231003_210652_57573289.avif,https://www.mubawab-media.com/ad/7/788/622F/h/20231003_210652_57573289.avif | https://www.mubawab-media.com/ad/7/788/622F/h/20231003_210638_57573290.avif | https://www.mubawab-media.com/ad/7/788/622F/h/20231003_210731_57573291.avif | https://www.mubawab-media.com/ad/7/788/622F/h/20231003_210409_57573292.avif
16,0.1533,36.4561,10.7376,1266.0,0.5,0.2383,154974.0,0.2762,4,0,2,0,0,350000.0,https://www.mubawab-media.com/ad/8/267/773F/h/4_81585203.avif,https://www.mubawab-media.com/ad/8/267/773F/h/4_81585203.avif | https://www.mubawab-media.com/ad/8/267/773F/h/5_81585204.avif | https://www.mubawab-media.com/ad/8/267/773F/h/6_81585205.avif | https://www.mubawab-media.com/ad/8/267/773F/h/7_81585206.avif
1,0.1206,36.844,10.3247,595.0,0.5,0.5305,2562.03,0.3176,4,0,2,0,0,309900.0,nan,https://www.mubawab-media.com/promotion/3/896F/pictures/h/image_6483441%20%282%29_51074639.avif | https://www.mubawab-media.com/promotion/3/896F/pictures/h/02%20%288%29_51074640.avif | https://www.mubawab-media.com/promotion/3/896F/pictures/h/06%20%281%29_51074641.avif | https://www.mubawab-media.com/promotion/3/896F/pictures/h/ch1_51074642.avif
3,0.0475,36.844,10.3247,263.0,0.5,0.5305,2562.03,0.3176,3,0,2,0,0,215000.0,nan,https://www.mubawab-media.com/ad/8/267/621F/h/IMG_20251205_101554_794_81583753.avif | https://www.mubawab-media.com/ad/8/267/621F/h/IMG_20251205_101539_319_81583754.avif | https://www.mubawab-media.com/ad/8/267/621F/h/IMG_20251205_101512_345_81583755.avif
17,0.0312,36.844,10.3247,1035.0,0.5,0.5305,2562.03,0.3176,2,0,2,0,0,425000.0,nan,https://www.mubawab-media.com/ad/8/200/547F/h/Screenshot_20250817_001957_Tayara_80866864.avif | https://www.mubawab-media.com/ad/8/200/547F/h/Screenshot_20250817_001951_Tayara_80866865.avif
20,0.3607,36.844,10.3247,502.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,853400.0,nan,https://www.mubawab-media.com/ad/8/266/729F/h/thumb_1220827_property_large_81574628.avif
17,0.0475,34.7405,10.7603,5595.0,0.5,0.152,130875.5,0.314,4,0,2,0,0,1850000.0,https://www.mubawab-media.com/ad/8/169/970F/h/img001_81208312.avif,https://www.mubawab-media.com/ad/8/169/970F/h/img001_81208312.avif | https://www.mubawab-media.com/ad/8/169/970F/h/WhatsApp%20Image%202025-10-09%20at%2012.30.09%20%282%29_81208313.avif | https://www.mubawab-media.com/ad/8/169/970F/h/WhatsApp%20Image%202025-10-09%20at%2012.30.09%20%283%29_81208314.avif | https://www.mubawab-media.com/ad/8/169/970F/h/WhatsApp%20Image%202025-10-09%20at%2012.30.09_81208315.avif
20,0.2684,36.844,10.3247,391.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,245000.0,nan,https://www.mubawab-media.com/ad/8/167/816F/h/gallery_80538296.avif
23,0.5926,36.8769,10.3247,410.0,0.5,0.8015,2562.03,0.325,1,0,2,0,0,410000.0,https://www.mubawab-media.com/ad/8/267/408F/h/thumb_1221692_property_large_81581550.avif,https://www.mubawab-media.com/ad/8/267/408F/h/thumb_1221692_property_large_81581550.avif
23,0.1574,36.8,10.1,411.0,0.5,0.3123,110184.0,0.2742,1,0,2,0,0,308000.0,https://www.mubawab-media.com/ad/8/267/337F/h/Screenshot_2025-12-06-14-20-08-48_3d9111e2d3171bf4882369f490c087b4_81580857.avif,https://www.mubawab-media.com/ad/8/267/337F/h/Screenshot_2025-12-06-14-20-08-48_3d9111e2d3171bf4882369f490c087b4_81580857.avif
17,0.0536,34.7405,10.7603,13637.0,0.5,0.3081,130875.5,0.3156,4,0,2,0,0,480000.0,https://www.mubawab-media.com/ad/8/267/316F/h/thumb_1187399_property_xlarge_81580668.avif,https://www.mubawab-media.com/ad/8/267/316F/h/thumb_1187399_property_xlarge_81580668.avif | https://www.mubawab-media.com/ad/8/267/316F/h/thumb_1187396_property_xlarge_81580669.avif | https://www.mubawab-media.com/ad/8/267/316F/h/thumb_1187397_property_xlarge_81580670.avif | https://www.mubawab-media.com/ad/8/267/316F/h/thumb_1187398_property_xlarge_81580671.avif
17,0.0536,34.7405,10.7603,1000.0,0.5,0.3081,130875.5,0.3176,4,0,2,0,0,200000.0,https://www.mubawab-media.com/ad/8/267/179F/h/thumb_1146875_property_xlarge_81579304.avif,https://www.mubawab-media.com/ad/8/267/179F/h/thumb_1146875_property_xlarge_81579304.avif | https://www.mubawab-media.com/ad/8/267/179F/h/thumb_1146877_property_xlarge_81579300.avif | https://www.mubawab-media.com/ad/8/267/179F/h/thumb_1146870_property_xlarge_81579301.avif | https://www.mubawab-media.com/ad/8/267/179F/h/thumb_1146873_property_xlarge_81579302.avif
16,0.0756,36.844,10.3247,500.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,350000.0,nan,https://www.mubawab-media.com/ad/8/095/896F/h/1000013366_79806920.avif
3,0.2875,36.844,10.3247,522.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,515000.0,nan,https://www.mubawab-media.com/ad/8/267/043F/h/gallery_81577813.avif
1,0.0556,36.8665,10.1647,2600.0,0.5,0.2426,43985.0,0.3156,4,0,2,0,0,150000.0,https://www.mubawab-media.com/ad/8/267/013F/h/1000007880_81577589.avif,https://www.mubawab-media.com/ad/8/267/013F/h/1000007880_81577589.avif | https://www.mubawab-media.com/ad/8/267/013F/h/1000007881_81577590.avif | https://www.mubawab-media.com/ad/8/267/013F/h/1000007878_81577591.avif | https://www.mubawab-media.com/ad/8/267/013F/h/1000007879_81577592.avif
17,0.0536,34.7405,10.7603,1789.0,0.5,0.3081,130875.5,0.3148,4,0,2,0,0,1500000.0,https://www.mubawab-media.com/ad/8/266/987F/h/thumb_1221160_property_xlarge_81577355.avif,https://www.mubawab-media.com/ad/8/266/987F/h/thumb_1221160_property_xlarge_81577355.avif | https://www.mubawab-media.com/ad/8/266/987F/h/WhatsApp%20Image%202025-12-05%20at%205.16.02%20PM%20%281%29_81577356.avif | https://www.mubawab-media.com/ad/8/266/987F/h/thumb_1221165_property_xlarge_81577357.avif | https://www.mubawab-media.com/ad/8/266/987F/h/thumb_1221164_property_xlarge_81577358.avif
17,0.0536,34.7405,10.7603,890.0,0.5,0.3081,130875.5,0.2782,4,0,2,0,0,775000.0,https://www.mubawab-media.com/ad/8/266/981F/h/thumb_1221160_property_xlarge_81577309.avif,https://www.mubawab-media.com/ad/8/266/981F/h/thumb_1221160_property_xlarge_81577309.avif | https://www.mubawab-media.com/ad/8/266/981F/h/thumb_1221161_property_xlarge_81577304.avif | https://www.mubawab-media.com/ad/8/266/981F/h/thumb_1221165_property_xlarge_81577305.avif | https://www.mubawab-media.com/ad/8/266/981F/h/thumb_1221167_property_xlarge_81577306.avif
16,0.0756,36.844,10.3247,672.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,302000.0,nan,https://www.mubawab-media.com/ad/8/266/009F/h/images_81563305.avif
1,0.4514,36.844,10.3247,1050.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,1050000.0,nan,https://www.mubawab-media.com/ad/8/266/966F/h/thumb_1221191_property_large_81577153.avif
1,0.4498,36.844,10.3247,3200.0,0.5,0.5305,2562.03,0.3176,3,0,2,0,0,6400000.0,nan,https://www.mubawab-media.com/ad/8/191/838F/h/thumb_1137698_property_large_80780696.avif | https://www.mubawab-media.com/ad/8/191/838F/h/thumb_1137476_property_large_80780671.avif | https://www.mubawab-media.com/ad/8/191/838F/h/thumb_1137478_property_large_80780682.avif
16,0.0756,36.844,10.3247,630.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,308000.0,nan,https://www.mubawab-media.com/ad/8/266/923F/h/09_2020_242cf5e9_81576711.avif
17,0.0536,34.7405,10.7603,13138.0,0.5,0.3081,130875.5,0.3152,4,0,2,0,0,2450000.0,https://www.mubawab-media.com/ad/8/266/665F/h/thumb_1199982_property_xlarge_81574058.avif,https://www.mubawab-media.com/ad/8/266/665F/h/thumb_1199982_property_xlarge_81574058.avif | https://www.mubawab-media.com/ad/8/266/665F/h/thumb_1199979_property_xlarge_81574059.avif | https://www.mubawab-media.com/ad/8/266/665F/h/thumb_1199981_property_xlarge_81574060.avif | https://www.mubawab-media.com/ad/8/266/665F/h/thumb_1199974_property_xlarge_81574061.avif
17,0.0536,34.7405,10.7603,3393.0,0.5,0.3081,130875.5,0.3164,4,0,2,0,0,744000.0,https://www.mubawab-media.com/ad/8/266/815F/h/thumb_1069418_property_xlarge_81575551.avif,https://www.mubawab-media.com/ad/8/266/815F/h/thumb_1069418_property_xlarge_81575551.avif | https://www.mubawab-media.com/ad/8/266/815F/h/thumb_1069417_property_xlarge_81575552.avif | https://www.mubawab-media.com/ad/8/266/815F/h/thumb_1069419_property_xlarge_81575553.avif | https://www.mubawab-media.com/ad/8/266/815F/h/thumb_1069420_property_xlarge_81575554.avif
17,0.0536,34.7405,10.7603,1020.0,0.5,0.3081,130875.5,0.3128,4,0,2,0,0,180000.0,https://www.mubawab-media.com/ad/8/266/787F/h/thumb_959149_property_xlarge_81575225.avif,https://www.mubawab-media.com/ad/8/266/787F/h/thumb_959149_property_xlarge_81575225.avif | https://www.mubawab-media.com/ad/8/266/787F/h/thumb_959147_property_xlarge_81575227.avif | https://www.mubawab-media.com/ad/8/266/787F/h/thumb_959148_property_xlarge_81575228.avif | https://www.mubawab-media.com/ad/8/266/787F/h/thumb_959150_property_xlarge_81575229.avif
20,0.2684,36.844,10.3247,409.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,350000.0,nan,https://www.mubawab-media.com/ad/8/264/592F/h/20251202_105014_81548359.avif
17,0.0536,34.7405,10.7603,592.0,0.5,0.3081,130875.5,0.3172,4,0,2,0,0,68000.0,https://www.mubawab-media.com/ad/8/266/737F/h/thumb_1027711_property_xlarge_81574747.avif,https://www.mubawab-media.com/ad/8/266/737F/h/thumb_1027711_property_xlarge_81574747.avif | https://www.mubawab-media.com/ad/8/266/737F/h/thumb_1027713_property_xlarge_81574748.avif | https://www.mubawab-media.com/ad/8/266/737F/h/thumb_1027714_property_xlarge_81574749.avif | https://www.mubawab-media.com/ad/8/266/737F/h/thumb_1027715_property_xlarge_81574750.avif
17,0.0536,34.7405,10.7603,497.0,0.5,0.3081,130875.5,0.318,4,0,2,0,0,28000.0,https://www.mubawab-media.com/ad/8/266/709F/h/thumb_1155886_property_xlarge_81574472.avif,https://www.mubawab-media.com/ad/8/266/709F/h/thumb_1155886_property_xlarge_81574472.avif | https://www.mubawab-media.com/ad/8/266/709F/h/thumb_1155887_property_xlarge_81574473.avif | https://www.mubawab-media.com/ad/8/266/709F/h/thumb_1155888_property_xlarge_81574474.avif | https://www.mubawab-media.com/ad/8/266/709F/h/thumb_1155889_property_xlarge_81574475.avif
23,0.5926,36.8769,10.3247,1525.0,0.5,0.8015,2562.03,0.292,4,0,2,0,0,1830000.0,https://www.mubawab-media.com/ad/7/940/105F/h/481eae44-1dc5-4878-bf84-2ea933995acb_GF_77397154.avif,https://www.mubawab-media.com/ad/7/940/105F/h/481eae44-1dc5-4878-bf84-2ea933995acb_GF_77397154.avif | https://www.mubawab-media.com/ad/7/940/105F/h/175c39d5-8db0-49bf-8e18-a151e98320a7_GF_77397155.avif | https://www.mubawab-media.com/ad/7/940/105F/h/5b0347db-06f1-4968-8645-b09b1deff9f1_GF_77397156.avif | https://www.mubawab-media.com/ad/7/940/105F/h/5f6eeca4-a446-4cc3-9b86-14854a39e933_GF_77397157.avif
20,0.2684,36.844,10.3247,459.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,505000.0,nan,https://www.mubawab-media.com/ad/8/227/544F/h/gallery_81150748.avif
23,0.5926,36.844,10.3247,482.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,867600.0,nan,https://www.mubawab-media.com/ad/8/266/072F/h/thumb_1220101_property_large_81563920.avif
20,0.0,36.844,10.3247,1000.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,750000.0,nan,https://www.mubawab-media.com/ad/8/266/045F/h/T_81563671.avif
16,0.0756,36.844,10.3247,1000.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,100000.0,nan,https://www.mubawab-media.com/ad/8/204/373F/h/515305821_737850285420653_2614809775037161965_n_80905038.avif
16,0.0756,36.844,10.3247,301.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,220000.0,nan,https://www.mubawab-media.com/ad/8/265/982F/h/achat_vente_terrain_ribiers_terrain_vendre_ribiers_05300_parcelle_de_1090_ma_4140026529417020528_81562997.avif
14,0.0916,36.844,10.3247,899.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,160000.0,nan,https://www.mubawab-media.com/ad/8/265/797F/h/Screenshot_20251203_182640_81561102.avif
16,0.0756,36.844,10.3247,884.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,929000.0,nan,https://www.mubawab-media.com/ad/8/265/637F/h/yasmin-hammamet_81559244.avif
1,0.1206,36.8665,10.1647,363.0,0.5,0.247,43985.0,0.2778,4,0,2,0,0,127050.0,https://www.mubawab-media.com/ad/8/093/873F/h/604753661_1364575145459565_2992730978267395369_n_81835767.avif,https://www.mubawab-media.com/ad/8/093/873F/h/604753661_1364575145459565_2992730978267395369_n_81835767.avif | https://www.mubawab-media.com/ad/8/093/873F/h/605536157_1364568602126886_4739764096270989320_n_81835768.avif | https://www.mubawab-media.com/ad/8/093/873F/h/605635203_1364568552126891_7697611653376506795_n_81835769.avif | https://www.mubawab-media.com/ad/8/093/873F/h/607202786_1364568632126883_815451878297877758_n_81835770.avif
17,0.0536,34.7405,10.7603,1910.0,0.5,0.3081,130875.5,0.3184,4,0,2,0,0,1615000.0,https://www.mubawab-media.com/ad/8/260/534F/h/thumb_1211155_property_xlarge_81498321.avif,https://www.mubawab-media.com/ad/8/260/534F/h/thumb_1211155_property_xlarge_81498321.avif | https://www.mubawab-media.com/ad/8/260/534F/h/thumb_1211150_property_xlarge_81498323.avif | https://www.mubawab-media.com/ad/8/260/534F/h/thumb_1211151_property_xlarge_81498324.avif | https://www.mubawab-media.com/ad/8/260/534F/h/thumb_1211152_property_xlarge_81498325.avif
17,0.0536,34.7405,10.7603,11170.0,0.5,0.3081,130875.5,0.3136,4,0,2,0,0,750000.0,https://www.mubawab-media.com/ad/8/260/909F/h/thumb_1188872_property_xlarge_81500306.avif,https://www.mubawab-media.com/ad/8/260/909F/h/thumb_1188872_property_xlarge_81500306.avif | https://www.mubawab-media.com/ad/8/260/909F/h/thumb_1188873_property_xlarge_81500310.avif | https://www.mubawab-media.com/ad/8/260/909F/h/thumb_1188874_property_xlarge_81500311.avif | https://www.mubawab-media.com/ad/8/260/909F/h/thumb_1188875_property_xlarge_81500312.avif
17,0.1574,36.8,10.1,3020.0,0.5,0.1506,110184.0,0.2762,4,0,2,0,0,835000.0,https://www.mubawab-media.com/ad/8/265/354F/h/thumb_1173080_property_xlarge_81556568.avif,https://www.mubawab-media.com/ad/8/265/354F/h/thumb_1173080_property_xlarge_81556568.avif | https://www.mubawab-media.com/ad/8/265/354F/h/thumb_1173081_property_xlarge_81556569.avif | https://www.mubawab-media.com/ad/8/265/354F/h/thumb_1173082_property_xlarge_81556570.avif | https://www.mubawab-media.com/ad/8/265/354F/h/thumb_1173083_property_xlarge_81556571.avif
20,0.1614,36.8,10.1,852.0,0.5,0.3807,110184.0,0.273,1,0,2,0,0,2000000.0,https://www.mubawab-media.com/ad/8/265/094F/h/terrain_81553378.avif,https://www.mubawab-media.com/ad/8/265/094F/h/terrain_81553378.avif
17,0.0536,36.844,10.3247,520.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,270000.0,nan,https://www.mubawab-media.com/ad/8/265/000F/h/gallery_81552474.avif
4,0.0394,36.844,10.3247,60.0,0.5,0.5305,2562.03,0.3176,3,0,2,0,0,24000.0,nan,https://www.mubawab-media.com/ad/8/264/848F/h/417464509_264100773217097_5951800006950530429_n_81550746.avif | https://www.mubawab-media.com/ad/8/264/848F/h/417433891_348491587952793_5015345737096605985_n_81550747.avif | https://www.mubawab-media.com/ad/8/264/848F/h/417579038_309498642092806_374889715581875196_n_81550748.avif
1,0.1206,36.844,10.3247,595.0,0.5,0.5305,2562.03,0.3176,4,0,2,0,0,309900.0,nan,https://www.mubawab-media.com/promotion/3/896F/pictures/h/image_6483441%20%282%29_51074639.avif | https://www.mubawab-media.com/promotion/3/896F/pictures/h/02%20%288%29_51074640.avif | https://www.mubawab-media.com/promotion/3/896F/pictures/h/06%20%281%29_51074641.avif | https://www.mubawab-media.com/promotion/3/896F/pictures/h/ch1_51074642.avif
3,0.0227,36.844,10.3247,16000.0,0.5,0.5305,2562.03,0.3176,1,0,2,0,0,8700.0,nan,https://www.mubawab-media.com/ad/8/264/772F/h/photo_0_81550087.avif
17,0.0536,34.7405,10.7603,961.0,0.5,0.3081,130875.5,0.2726,4,0,2,0,0,695000.0,https://www.mubawab-media.com/ad/8/264/762F/h/thumb_1094922_property_xlarge_81549964.avif,https://www.mubawab-media.com/ad/8/264/762F/h/thumb_1094922_property_xlarge_81549964.avif | https://www.mubawab-media.com/ad/8/264/762F/h/thumb_1094918_property_xlarge_81549961.avif | https://www.mubawab-media.com/ad/8/264/762F/h/thumb_1094919_property_xlarge_81549962.avif | https://www.mubawab-media.com/ad/8/264/762F/h/thumb_1094909_property_xlarge_81549948.avif
17,0.0536,34.7405,10.7603,502.0,0.5,0.3081,130875.5,0.3172,4,0,2,0,0,320000.0,https://www.mubawab-media.com/ad/8/264/631F/h/thumb_1115164_property_xlarge_81548670.avif,https://www.mubawab-media.com/ad/8/264/631F/h/thumb_1115164_property_xlarge_81548670.avif | https://www.mubawab-media.com/ad/8/264/631F/h/thumb_1115165_property_xlarge_81548671.avif | https://www.mubawab-media.com/ad/8/264/631F/h/thumb_1115166_property_xlarge_81548672.avif | https://www.mubawab-media.com/ad/8/264/631F/h/thumb_1115167_property_xlarge_81548673.avif
17,0.0536,34.7405,10.7603,1014.0,0.5,0.3081,130875.5,0.3156,4,0,2,0,0,85000.0,https://www.mubawab-media.com/ad/8/263/711F/h/thumb_1165742_property_xlarge_81536347.avif,https://www.mubawab-media.com/ad/8/263/711F/h/thumb_1165742_property_xlarge_81536347.avif | https://www.mubawab-media.com/ad/8/263/711F/h/thumb_1165743_property_xlarge_81536348.avif | https://www.mubawab-media.com/ad/8/263/711F/h/thumb_1165744_property_xlarge_81536349.avif | https://www.mubawab-media.com/ad/8/263/711F/h/thumb_1165745_property_xlarge_81536350.avif
